month,ID,country,debt_inf,debt_out,eq_inf,eq_out,fdi_inf,fdi_out,other_inf,other_out,port_inf,port_out,中文名称,iso2,GPRC,GPRHC
2018-10-01T00:00:00Z,IDN,Indonesia,1.00715417645084,,,,,,,,1.00715417480469,,印度尼西亚,ID,0.0535508319735527,0.0570532009005547
2018-10-01T00:00:00Z,IND,India,-1.36831558015983,,-3.96587918627071,,4.544205871,1.262,,,-5.105,-0.179,印度,IN,0.205964744091034,0.142633005976677
2018-10-01T00:00:00Z,ITA,Italy,-3.709065857828,-4.240680443892,-1.832899868564,-3.11090585358,6.341486888,8.409762492,4.493335065912,-0.6171810197,-5.5419658203125,-7.35158642578125,意大利,IT,0.218322619795799,0.0570532009005547
2018-10-01T00:00:00Z,JPN,Japan,-6.47146364991669,-3.37903183372797,14.1478733666579,10.4926510567395,0.700570025431904,7.58692449355433,-50.3867227922477,-46.3383057090239,7.67640966796875,7.113619140625,日本,JP,0.321305006742477,0.171159610152245
2018-10-01T00:00:00Z,MEX,Mexico,-2.456253583,,-0.1346,,,,,,-2.59085375976563,,墨西哥,MX,0.193606853485107,0.242476105690002
2018-10-01T00:00:00Z,MYS,Malaysia,1.88655801038271,,,,,,,,1.88655798339844,,马来西亚,MY,0.0329543575644493,0.0285266004502773
2018-10-01T00:00:00Z,NLD,Netherlands,,,,,,,,,,,荷兰,NL,0.107101663947105,0.0285266004502773
2018-10-01T00:00:00Z,PHL,Philippines,-0.930833138,0.334143866,-0.212679885,0.021854751,0.516685974,0.390896065,0.616025104,-0.28620888,-1.14351306152344,0.355998596191406,菲律宾,PH,0.0617894232273102,0.0713165029883385
2018-10-01T00:00:00Z,POL,Poland,0.83833492,-0.230829204,-0.40768342,-0.323849928,0.737275368,0.2296808,0.081536684,4.241055972,0.430651489257813,-0.554679138183594,波兰,PL,0.0741473063826561,0.0427899025380611
2018-10-01T00:00:00Z,PRT,Portugal,-0.124027632,-0.652293472,-0.09187232,-0.571905192,0.638512624,0.3732313,-0.47658766,2.224458548,-0.215899948120117,-1.22419860839844,葡萄牙,PT,0.0164771787822247,0
2018-10-01T00:00:00Z,SWE,Sweden,-0.30432706,-0.943988088,-0.909535968,-0.027561696,3.121362072,5.038048348,11.035014036,5.848821572,-1.21386303710938,-0.9715498046875,瑞典,SE,0.111220955848694,0.0570532009005547
2018-10-01T00:00:00Z,THA,Thailand,-0.11827,-0.14721,-1.72245,-0.32287,1.53621,-0.80096,-0.93805,0.56044,-1.84071997070313,-0.470080017089844,泰国,TH,0.0617894232273102,0.0142633002251387
2018-10-01T00:00:00Z,TUR,Türkiye,0.798,,-0.045,,1.719,0.359,-2.731,2.207,0.753,-0.679,土耳其,TR,0.543746888637543,0.599058628082275
2018-10-01T00:00:00Z,UKR,Ukraine,0.002,,-0.011,,0.598,-0.003,0.407,-0.003,-0.009,-0.001,乌克兰,UA,0.115340255200863,0.0855798050761223
2018-10-01T00:00:00Z,ZAF,South Africa,-0.458806568444741,,-0.548612820422659,,,,,,-1.00741937255859,,南非,ZA,0.0288350638002157,0
2018-11-01T00:00:00Z,BEL,Belgium,1.41517407,-0.588803348,-3.973854256,-5.482236578,-9.736852276,10.63369753,-3.91588327,-1.658424874,-2.55868017578125,-6.0710400390625,比利时,BE,0.190734535455704,0.0726321935653687
2018-11-01T00:00:00Z,BRA,Brazil,-3.79710794,0.046706756,-1.979517392,-0.133973193,9.079647,0.715042817,1.274408756,1.347402774,-5.77662548828125,-0.0872664337158203,巴西,BR,0.0423854514956474,0.0726321935653687
2018-11-01T00:00:00Z,CAN,Canada,7.257,0.37,2.717,-4.953,,,,,9.974,-4.583,加拿大,CA,0.16954180598259,0.116211503744125
2018-11-01T00:00:00Z,CHL,Chile,1.24260428,0.15572683,0.189331741,-1.386854212,3.840766089,0.258669396,-0.4328143,3.958973035,1.43193603515625,-1.23112731933594,智利,CL,0.0254312716424465,0.0145264379680157
2018-11-01T00:00:00Z,CHN,China,-5.05999712932394,,11.1807543025562,,,,1.1419549303861,,6.12075732421875,,中国,CN,0.665451645851135,0.552004635334015
2018-11-01T00:00:00Z,COL,Colombia,0.28036,,-0.02821,,,,,,0.252149978637695,,哥伦比亚,CO,0.0127156358212233,0.0290528759360313
2018-11-01T00:00:00Z,DEU,Germany,8.903661438,2.247228222,-0.504688584,-2.740549946,27.9624756,6.846259778,-3.871552516,35.317970706,8.39897265625,-0.493321685791016,德国,DE,0.364514887332916,0.232423007488251
2018-11-01T00:00:00Z,DNK,Denmark,-6.29104181301732,-1.89899514370361,0.135609785895361,2.12653859075777,1.4987324761003,1.19758101462997,6.43443999877829,3.71903729269112,-6.15543212890625,0.227543472290039,丹麦,DK,0.0381469093263149,0.043579313904047
2018-11-01T00:00:00Z,ESP,Spain,,,,,4.253479012,4.97868468,0.063654416,4.277349418,5.687976744,2.6143778,西班牙,ES,0.0678167268633843,0.043579313904047
2018-11-01T00:00:00Z,FIN,Finland,3.445295266,3.186130858,0.151179238,2.105142472,-2.45524176,-2.072178578,19.757876052,17.923264848,3.59647436523438,5.2912734375,芬兰,FI,0.0466239973902702,0.0581057518720627
2018-11-01T00:00:00Z,FRA,France,-16.27166009,6.391585378,-6.13242097,-7.295250748,6.989482214,0.2841715,31.976113866,15.596468606,-22.40408203125,-0.903665283203125,法国,FR,0.529818177223206,0.246949449181557
2018-11-01T00:00:00Z,HUN,Hungary,0.251749301675978,0.116019553072626,0.266288407821229,0.00342178770949721,3.87108240223464,3.73957053072626,0.37018156424581,0.899881284916201,0.518037719726563,0.119441345214844,匈牙利,HU,0.0551010891795158,0.0145264379680157
2018-11-01T00:00:00Z,IDN,Indonesia,2.42316117143797,,,,,,,,2.4231611328125,,印度尼西亚,ID,0.0127156358212233,0.0145264379680157
2018-11-01T00:00:00Z,IND,India,0.763783372647658,,0.814225146582962,,1.584783074,0.375,,,1.758,0.051,印度,IN,0.182257443666458,0.188843697309494
2018-11-01T00:00:00Z,ITA,Italy,-9.796631729426,-4.119824062062,-1.255484463918,0.104473946946,6.873540242,2.45524176,-6.711462458632,1.435269541794,-11.0521162109375,-4.01535034179688,意大利,IT,0.220404356718063,0.0726321935653687
2018-11-01T00:00:00Z,JPN,Japan,66.6432506643047,17.68047829938,-0.805066430469442,4.18277236492471,4.16526129317981,24.6470327723649,-16.2855535872454,12.708689105403,65.8381796875,21.86325,日本,JP,0.207688719034195,0.174317255616188
2018-11-01T00:00:00Z,MEX,Mexico,1.564011429,,0.6277,,,,,,2.19171142578125,,墨西哥,MX,0.144110545516014,0.188843697309494
2018-11-01T00:00:00Z,MYS,Malaysia,-1.24486557533755,,,,,,,,-1.24486560058594,,马来西亚,MY,0.00847709085792303,0.0145264379680157
2018-11-01T00:00:00Z,NLD,Netherlands,,,,,,,,,,,荷兰,NL,0.0593396350741386,0.0145264379680157
2018-11-01T00:00:00Z,PHL,Philippines,1.78705736,0.465336487,0.693725819,0.013223046,0.575170258,0.204764184,0.743653526,-0.304669711,2.480783203125,0.478559539794922,菲律宾,PH,0.0339083634316921,0.043579313904047
2018-11-01T00:00:00Z,POL,Poland,-1.071894898,0.109121856,0.071611218,-0.162546098,0.902528684,-0.331912312,0.734299156,1.146916174,-1.00028369140625,-0.0534242401123047,波兰,PL,0.127156361937523,0.0726321935653687
2018-11-01T00:00:00Z,PRT,Portugal,0.56265957,0.506961956,-0.021597034,0.03410058,0.570616372,0.273941326,0.441034168,0.921852346,0.5410625,0.5410625,葡萄牙,PT,0.00423854542896152,0
2018-11-01T00:00:00Z,SWE,Sweden,-0.86956479,2.5007092,-0.106848484,-1.436771104,-8.287577626,-0.246660862,-4.261435814,-3.924976758,-0.976413330078125,1.06393811035156,瑞典,SE,0.0890094488859177,0.0581057518720627
2018-11-01T00:00:00Z,THA,Thailand,1.05008,-1.00874,-0.36019,0.67865,1.1795,-0.95349,0.47577,-1.71925,0.689889953613281,-0.330089996337891,泰国,TH,0.00423854542896152,0
2018-11-01T00:00:00Z,TUR,Türkiye,2.147,,0.346,,1.362,0.125,-1.89,-0.915,2.493,1.311,土耳其,TR,0.495909810066223,0.464846014976502
2018-11-01T00:00:00Z,UKR,Ukraine,1.239,,-0.009,,0.701,-0.003,0.04,-0.047,1.23,0.003,乌克兰,UA,0.305175274610519,0.174317255616188
2018-11-01T00:00:00Z,ZAF,South Africa,0.249142056081252,,-1.25709170023839,,,,,,-1.00794964599609,,南非,ZA,0.0169541817158461,0
2018-12-01T00:00:00Z,BEL,Belgium,-17.263016044,7.964393316,0.587425236,-2.78913145,-0.860646276,6.93298389,16.385293453,-0.652315233,-16.67558984375,5.17526220703125,比利时,BE,0.272236555814743,0.169962912797928
2018-12-01T00:00:00Z,BRA,Brazil,-2.929054002,-2.951929109,-1.442965179,0.283365513,8.293541,3.330117819,-4.635513478,-1.00328095,-4.37201904296875,-2.66856372070313,巴西,BR,0.0140812015160918,0.0309023484587669
2018-12-01T00:00:00Z,CAN,Canada,-27.618,-1.05,5.22,0.665,,,,,-22.398,-0.385,加拿大,CA,0.445904731750488,0.216316446661949
2018-12-01T00:00:00Z,CHL,Chile,0.145928472,-1.39102409,0.049296598,1.085749212,-4.456394043,0.055096088,1.277719662,-0.835673953,0.195225067138672,-0.305274841308594,智利,CL,0.0140812015160918,0.0154511742293835
2018-12-01T00:00:00Z,CHN,China,1.54066627299042,,1.45216758514443,,,,-5.83269721017991,,2.99283374023438,,中国,CN,0.816709697246552,0.540791094303131
2018-12-01T00:00:00Z,COL,Colombia,0.23663,,-0.09463,,,,,,0.142,,哥伦比亚,CO,0.0140812015160918,0.0309023484587669
2018-12-01T00:00:00Z,DEU,Germany,-39.820828159,-7.463488076,-43.755211135,-2.18576832,47.259270973,8.29908909,-3.072598279,2.797100397,-83.5760390625,-9.6492568359375,德国,DE,0.375498712062836,0.216316446661949
2018-12-01T00:00:00Z,DNK,Denmark,0.884724605548891,-3.57337018420373,-0.517380146087379,1.84310033256898,0.218219920730133,0.418672457517729,-14.3654614204796,-10.2614994457184,0.367344451904297,-1.73026977539063,丹麦,DK,0.0750997439026833,0.0463535226881504
2018-12-01T00:00:00Z,ESP,Spain,,,,,-4.376090324,-10.950471599,4.393166639,24.596724126,5.171846603,-6.194148661,西班牙,ES,0.0281624030321836,0.0154511742293835
2018-12-01T00:00:00Z,FIN,Finland,7.483979654,-3.537074047,0.414385244,0.281189987,-2.523879357,-2.127708849,-33.521944766,-19.826740136,7.89836474609375,-3.25588403320313,芬兰,FI,0.0422436036169529,0.0463535226881504
2018-12-01T00:00:00Z,FRA,France,-4.034564024,3.26726827,8.807963277,-13.193160969,8.978726427,12.123045229,-259.019238025,-219.810880364,4.7733994140625,-9.925892578125,法国,FR,0.380192428827286,0.386279344558716
2018-12-01T00:00:00Z,HUN,Hungary,-0.0126454205739265,0.283363886342805,-0.199746174998237,-0.0513396319537474,-80.0144574490587,-80.8802933088909,-1.40569696115067,-3.72087710639498,-0.2123916015625,0.232024261474609,匈牙利,HU,0.0187749359756708,0.0154511742293835
2018-12-01T00:00:00Z,IDN,Indonesia,-0.734417836093177,,,,,,,,-0.734417846679687,,印度尼西亚,ID,0.0046937339939177,0.0154511742293835
2018-12-01T00:00:00Z,IND,India,0.674138369412034,,0.446226639157672,,4.236515144,1.133,,,1.159,0.056,印度,IN,0.0797934755682945,0.0309023484587669
2018-12-01T00:00:00Z,ITA,Italy,-9.290673134157,-2.967287505974,-7.739519877449,-3.112883582927,9.123305894,1.335367833,-0.739959988948,-8.34304352481,-17.030193359375,-6.08017138671875,意大利,IT,0.0657122731208801,0.0772558748722076
2018-12-01T00:00:00Z,JPN,Japan,20.0568746694871,2.8142605323462,-6.71098184382161,-3.3045037898819,0.677701392561255,9.64628944121276,-12.5310946589106,-7.99463246959281,13.3458935546875,-0.490243286132813,日本,JP,0.234686687588692,0.0463535226881504
2018-12-01T00:00:00Z,MEX,Mexico,-0.568137309,,-0.2177,,,,,,-0.785837341308594,,墨西哥,MX,0.159586951136589,0.216316446661949
2018-12-01T00:00:00Z,MYS,Malaysia,-0.535349449497368,,,,,,,,-0.535349426269531,,马来西亚,MY,0.0046937339939177,0.0154511742293835
2018-12-01T00:00:00Z,NLD,Netherlands,,,,,,,,,,,荷兰,NL,0.0704060047864914,0.0463535226881504
2018-12-01T00:00:00Z,PHL,Philippines,1.18918993,0.62454572,-0.05098218,0.033348162,0.682508662,0.341471412,1.993747116,0.755069315,1.13820776367188,0.657893859863281,菲律宾,PH,0.0140812015160918,0.0154511742293835
2018-12-01T00:00:00Z,POL,Poland,-0.050090524,0.274359461,0.202638938,-0.258421567,1.030271005,1.106545212,-0.399585771,-3.321912478,0.152548416137695,0.0159378995895386,波兰,PL,0.0844872072339058,0.0463535226881504
2018-12-01T00:00:00Z,PRT,Portugal,0.264113672,0.816247857,-0.003415263,-0.208331043,0.356325773,0.183285781,1.458317301,0.33014209,0.260698425292969,0.607916809082031,葡萄牙,PT,0.0187749359756708,0
2018-12-01T00:00:00Z,SWE,Sweden,-9.864417965,-0.240206831,-0.412108402,2.281395684,-0.898214169,1.754306761,-7.93479437,-13.993470932,-10.2765263671875,2.04118884277344,瑞典,SE,0.136118277907372,0.139060571789742
2018-12-01T00:00:00Z,THA,Thailand,-0.20656,-0.11532,-0.12407,0.62161,1.35923,-2.20989,0.97429,-3.23628,-0.330630004882813,0.506290008544922,泰国,TH,0.00938746798783541,0
2018-12-01T00:00:00Z,TUR,Türkiye,-0.961,,-0.08,,1.233,0.37,-2.556,-1.366,-1.041,0.589,土耳其,TR,0.502229511737824,0.556242287158966
2018-12-01T00:00:00Z,UKR,Ukraine,-0.03,,-0.005,,0.746,-0.005,1.58,-0.093,-0.035,0.014,乌克兰,UA,0.291011512279511,0.123609393835068
2018-12-01T00:00:00Z,ZAF,South Africa,-0.327946681274537,,-0.911896284123071,,,,,,-1.23984301757813,,南非,ZA,0.0187749359756708,0.0154511742293835
2019-01-01T00:00:00Z,BEL,Belgium,8.004045051,4.991254452,0.060506973,2.467086201,-6.935469075,-5.501567979,1.437326019,0.031965948,8.0645517578125,7.4583408203125,比利时,BE,0.208244800567627,0.133057355880737
2019-01-01T00:00:00Z,BRA,Brazil,1.901259927,1.254808161,3.513247453,0.382482856,2.780808,1.757416299,1.559153926,-1.751218,5.41450732421875,1.637291015625,巴西,BR,0.182745426893234,0.206978112459183
2019-01-01T00:00:00Z,CAN,Canada,20.813,1.894,9.081,-10.871,,,,,29.894,-8.977,加拿大,CA,0.407989799976349,0.280898869037628
2019-01-01T00:00:00Z,CHL,Chile,0.459642044,-0.269843853,0.52287939,1.392242665,1.387164859,0.820868077,-1.322611497,1.074438327,0.982521423339844,1.12239880371094,智利,CL,0.0382490456104279,0.0295683033764362
2019-01-01T00:00:00Z,CHN,China,14.1910479076816,,17.4260952735488,,,,-6.39439328593077,,31.617142578125,,中国,CN,0.926476836204529,0.872264921665192
2019-01-01T00:00:00Z,COL,Colombia,-0.24228,,-0.04048,,,,,,-0.282760009765625,,哥伦比亚,CO,0.165745854377747,0.147841513156891
2019-01-01T00:00:00Z,DEU,Germany,30.395049984,9.619467066,-2.673723222,8.65363878,3.104121879,28.270456083,-55.048787379,-58.448594277,27.721328125,18.27310546875,德国,DE,0.365490853786469,0.280898869037628
2019-01-01T00:00:00Z,DNK,Denmark,0.387152191919502,0.591312083934104,-0.582722336411326,0.142957940914808,-22.2400834432617,-21.2297143908949,-1.33386507960855,-1.17970978924441,-0.19557014465332,0.73427001953125,丹麦,DK,0.101997449994087,0.0147841516882181
2019-01-01T00:00:00Z,ESP,Spain,,,,,4.983262965,2.439686817,-25.137793179,-21.306445983,-7.497156447,-7.159230711,西班牙,ES,0.101997449994087,0.0739207565784454
2019-01-01T00:00:00Z,FIN,Finland,4.955863581,2.202225489,-0.756907983,1.05030972,2.280998718,1.005785721,43.115214006,45.922509225,4.19895556640625,3.25253540039063,芬兰,FI,0.0424989387392998,0.0443524532020092
2019-01-01T00:00:00Z,FRA,France,12.324014595,37.780325613,-8.324846172,11.38216077,8.372795094,13.465655595,286.897808223,231.512236749,3.99916845703125,49.162484375,法国,FR,0.361240983009338,0.458308696746826
2019-01-01T00:00:00Z,HUN,Hungary,0.0558766996511711,0.0835018153342351,-0.287570299708123,0.159671104150352,0.645746422723713,-0.099644052110771,0.650434256424859,1.81120168007404,-0.231693603515625,0.243172912597656,匈牙利,HU,0.0382490456104279,0
2019-01-01T00:00:00Z,IDN,Indonesia,-0.163435536219872,,,,,,,,-0.163435531616211,,印度尼西亚,ID,0.0382490456104279,0.0295683033764362
2019-01-01T00:00:00Z,IND,India,-0.187281955293186,,-0.613658255642346,,4.046861267,0.488,,,-0.441,0.111,印度,IN,0.0892477706074715,0.0591366067528725
2019-01-01T00:00:00Z,ITA,Italy,25.585198861977,-5.483264048847,1.059700858866,-1.350545320026,7.185488454,4.141873548,-41.42212615377,-3.228294745647,26.644900390625,-6.8338095703125,意大利,IT,0.0977475568652153,0.0443524532020092
2019-01-01T00:00:00Z,JPN,Japan,-7.47442934782609,21.5773913043478,23.0619565217391,-10.3428260869565,1.52944746376812,65.5133061594203,18.5637952898551,-15.4095923913044,15.58752734375,11.234564453125,日本,JP,0.161495968699455,0.133057355880737
2019-01-01T00:00:00Z,MEX,Mexico,4.699059972,,0.5184,,,,,,5.2174599609375,,墨西哥,MX,0.182745426893234,0.23654642701149
2019-01-01T00:00:00Z,MYS,Malaysia,-0.567741935483872,,,,,,,,-0.567741943359375,,马来西亚,MY,0.0169995743781328,0.0147841516882181
2019-01-01T00:00:00Z,NLD,Netherlands,-4.657376845,-3.77993295,-3.708420705,-18.85653038,-15.243459335,-0.98527982,22.767001555,32.05791783,-8.3657978515625,-22.636462890625,荷兰,NL,0.114747129380703,0.0739207565784454
2019-01-01T00:00:00Z,PHL,Philippines,1.603127837,0.512368296,1.150094094,0.274764164,0.607972708,0.313868677,0.718961304,-1.257240031,2.75322192382813,0.787132446289063,菲律宾,PH,0.0254993624985218,0.0591366067528725
2019-01-01T00:00:00Z,POL,Poland,-4.356502056,0.944137107,0.656443575,0.036532512,3.704625045,-0.455514759,-4.461533028,-1.272929715,-3.70005834960938,0.980669616699219,波兰,PL,0.140246495604515,0.0887049064040184
2019-01-01T00:00:00Z,PRT,Portugal,2.379179844,0.240886251,-0.076489947,-0.009133128,0.95897844,-0.509171886,-3.921536835,-1.994446827,2.30268994140625,0.231753112792969,葡萄牙,PT,0.00424989359453321,0
2019-01-01T00:00:00Z,SWE,Sweden,-0.873355365,1.013777208,-0.202070457,0.661010139,5.5940409,3.422639718,8.107934382,3.130379622,-1.07542578125,1.67478735351563,瑞典,SE,0.0297492556273937,0.0295683033764362
2019-01-01T00:00:00Z,THA,Thailand,0.1162,-0.77762,0.19566,-0.16105,1.34879,-0.2867,-0.86917,1.92416,0.311859985351563,-0.938669982910156,泰国,TH,0.0382490456104279,0.0295683033764362
2019-01-01T00:00:00Z,TUR,Türkiye,4.368,,1.3,,1.006,0.162,0.933,1.504,5.668,0.478,土耳其,TR,0.412239700555801,0.369603782892227
2019-01-01T00:00:00Z,UKR,Ukraine,0.206,,-0.005,,0.234,-0.018,-0.369,0.671,0.201,-0.001,乌克兰,UA,0.118997022509575,0.0739207565784454
2019-01-01T00:00:00Z,ZAF,South Africa,1.90943527367507,,-1.03854039965248,,,,,,0.870894897460938,,南非,ZA,0.0424989387392998,0.0591366067528725
2019-02-01T00:00:00Z,BEL,Belgium,9.07864977,-13.447707405,-0.38820933,0.523288015,2.743572955,4.475758445,7.992344715,17.5261756,8.6904404296875,-12.9244189453125,比利时,BE,0.330469280481339,0.147299513220787
2019-02-01T00:00:00Z,BRA,Brazil,5.796383405,2.525017961,-1.471363764,0.281106894,6.62975,2.188620957,-0.219171532,-0.322690117,4.32501953125,2.806125,巴西,BR,0.207723543047905,0.229132562875748
2019-02-01T00:00:00Z,CAN,Canada,5.368,4.91,6.599,0.03,,,,,11.967,4.94,加拿大,CA,0.28798034787178,0.229132562875748
2019-02-01T00:00:00Z,CHL,Chile,-0.205953887,-0.002203604,0.209834256,2.223489289,-0.33287615,0.484376048,0.09697114,-1.723678592,0.00388036799430847,2.22128564453125,智利,CL,0.0519308857619762,0.0327332243323326
2019-02-01T00:00:00Z,CHN,China,-0.334670025789728,,9.5854504300355,,,,-4.13172135179856,,9.2507802734375,,中国,CN,1.07166457176209,0.998363316059113
2019-02-01T00:00:00Z,COL,Colombia,0.46836,,0.0441,,,,,,0.5124599609375,,哥伦比亚,CO,0.335190266370773,0.392798691987991
2019-02-01T00:00:00Z,DEU,Germany,17.023319655,16.27527887,-3.9502002,3.41442592,14.757630115,14.55671476,-14.821196555,-7.992344715,13.0731201171875,19.689705078125,德国,DE,0.575960695743561,0.343698859214783
2019-02-01T00:00:00Z,DNK,Denmark,2.8916273566786,4.73932484135155,0.648422734745932,-3.28283216299688,5.75144819532583,5.76266498670887,4.51468170433767,7.44333983804797,3.54005029296875,1.45649255371094,丹麦,DK,0.0660938546061516,0.0654664486646652
2019-02-01T00:00:00Z,ESP,Spain,,,,,6.641557865,4.823103635,-9.413508695,2.69703324,17.568174855,5.038775485,西班牙,ES,0.179397597908974,0.13093289732933
2019-02-01T00:00:00Z,FIN,Finland,12.914203355,-3.09659372,-0.026107645,1.506297605,2.03866654,0.916037805,7.14668404,13.90061829,12.888095703125,-1.59029614257813,芬兰,FI,0.0283259376883507,0.0327332243323326
2019-02-01T00:00:00Z,FRA,France,26.57304215,2.677736285,-10.76770089,7.449759745,5.93211099,10.84034825,86.17566057,78.828061175,15.805341796875,10.12749609375,法国,FR,0.623170614242554,0.572831451892853
2019-02-01T00:00:00Z,HUN,Hungary,-0.00334357491415146,-0.0861557925176216,-0.798861377191397,0.0866654617748057,1.19953009217423,1.25658051689861,1.33331646484728,1.08159768660763,-0.802204956054687,0.000509669542312622,匈牙利,HU,0.0566518753767014,0.0327332243323326
2019-02-01T00:00:00Z,IDN,Indonesia,2.34651552439546,,,,,,,,2.346515625,,印度尼西亚,ID,0.0236049480736256,0
2019-02-01T00:00:00Z,IND,India,-0.845144536991671,,2.41052985231329,,2.503484819,0.721,,,0.974,0.999,印度,IN,0.363516181707382,0.278232395648956
2019-02-01T00:00:00Z,ITA,Italy,-7.763722337965,8.101666505535,1.30466712755,-1.631045608385,5.676710115,5.21471831,30.9037783026,14.164554094685,-6.45905517578125,6.47062109375,意大利,IT,0.179397597908974,0.0654664486646652
2019-02-01T00:00:00Z,JPN,Japan,22.7954011382412,26.6405911510923,-4.12202129612631,-4.97714338167799,2.37295759133468,12.1627868551496,-5.57999816412704,3.43702955755462,18.67337890625,21.66344921875,日本,JP,0.141629680991173,0.196399345993996
2019-02-01T00:00:00Z,MEX,Mexico,-0.655936183,,1.0281,,,,,,0.372163848876953,,墨西哥,MX,0.236049473285675,0.343698859214783
2019-02-01T00:00:00Z,MYS,Malaysia,1.11199804353142,,,,,,,,1.111998046875,,马来西亚,MY,0.00472098961472511,0.0163666121661663
2019-02-01T00:00:00Z,NLD,Netherlands,-23.78041792,10.954363616,-4.086976768,0.23735208,13.609316168,-11.995322024,-28.134133216,-29.006684672,-27.86739453125,11.1917158203125,荷兰,NL,0.151071667671204,0.0654664486646652
2019-02-01T00:00:00Z,PHL,Philippines,0.001624647,0.408420998,0.341408009,-0.079017597,0.745269061,0.242473803,-0.251058639,0.03148042,0.343032653808594,0.329403381347656,菲律宾,PH,0.0188839584589005,0.0490998364984989
2019-02-01T00:00:00Z,POL,Poland,-2.439362135,0.06356644,0.230428345,-0.116916845,2.37239035,0.22248254,0.185023745,-0.38139864,-2.20893359375,-0.0533504028320313,波兰,PL,0.23132848739624,0.196399345993996
2019-02-01T00:00:00Z,PRT,Portugal,0.952361485,-0.169132135,-0.0227023,-0.066971785,0.396155135,-0.04086414,-0.53350405,0.04994506,0.929659240722656,-0.236103927612305,葡萄牙,PT,0.0283259376883507,0.0327332243323326
2019-02-01T00:00:00Z,SWE,Sweden,-0.859282055,0.99663097,-0.198645125,0.650420895,-2.675466055,1.955803145,2.210068905,1.33716547,-1.05792712402344,1.64705187988281,瑞典,SE,0.042488906532526,0.0981996729969978
2019-02-01T00:00:00Z,THA,Thailand,0.10618,0.36096,-0.0853,0.22248,0.93418,-1.30366,-0.23248,-1.86249,0.0208800010681152,0.583440002441406,泰国,TH,0.0283259376883507,0.0490998364984989
2019-02-01T00:00:00Z,TUR,Türkiye,2.028,,0.136,,0.625,0.161,-0.015,-0.726,2.164,0.478,土耳其,TR,0.302143335342407,0.261865794658661
2019-02-01T00:00:00Z,UKR,Ukraine,0.074,,-0.006,,0.265,-0.019,0.094,0.591,0.068,0.007,乌克兰,UA,0.0896987989544869,0.0163666121661663
2019-02-01T00:00:00Z,ZAF,South Africa,-0.00150112960002402,,0.0352765456005644,,,,,,0.0337754173278809,,南非,ZA,0.0141629688441753,0.0327332243323326
2019-03-01T00:00:00Z,BEL,Belgium,3.444995904,11.4155048,1.907858624,-0.563993752,-3.383962512,5.149409888,17.584398384,11.756839696,5.3528544921875,10.8515107421875,比利时,BE,0.179360970854759,0.101185314357281
2019-03-01T00:00:00Z,BRA,Brazil,2.140320294,-0.431123648,-1.206784912,0.234901956,3.636812,2.203416174,4.79967344,0.2506628,0.933535400390625,-0.196221694946289,巴西,BR,0.112622007727623,0.115640357136726
2019-03-01T00:00:00Z,CAN,Canada,-1.774,2.989,-0.903,-1.977,,,,,-2.677,1.012,加拿大,CA,0.133477941155434,0.101185314357281
2019-03-01T00:00:00Z,CHL,Chile,0.197626207,-0.531416522,0.173389237,0.475820623,1.416564729,1.033498531,0.393077092,-0.862090211,0.371015441894531,-0.0555958824157715,智利,CL,0.0250271130353212,0.0722752213478088
2019-03-01T00:00:00Z,CHN,China,1.7939871858058,,6.85691738258928,,,,8.78743073913106,,8.650904296875,,中国,CN,0.771669328212738,0.578201770782471
2019-03-01T00:00:00Z,COL,Colombia,0.0666,,-0.12945,,,,,,-0.0628500022888184,,哥伦比亚,CO,0.120964378118515,0.187915578484535
2019-03-01T00:00:00Z,DEU,Germany,27.253670024,5.10872096,-1.127987504,2.643650072,4.779818792,29.04172236,103.196163392,114.275984536,26.125681640625,7.75237109375,德国,DE,0.312838912010193,0.130095407366753
2019-03-01T00:00:00Z,DNK,Denmark,3.38255934582291,-0.448983950692622,0.741746506377006,-1.104076402026,1.60248977848294,2.06413620552877,-5.71169219503265,0.986452675901629,4.1243056640625,-1.55306030273438,丹麦,DK,0.0333694852888584,0.0289100892841816
2019-03-01T00:00:00Z,ESP,Spain,,,,,4.682617464,6.735147832,35.306687024,50.863420496,16.008832672,-0.80247608,西班牙,ES,0.0583965964615345,0.101185314357281
2019-03-01T00:00:00Z,FIN,Finland,5.963188448,-3.049409104,-3.999947672,0.574165984,2.227718808,0.99461824,-12.700596776,-1.043218904,1.96324084472656,-2.4752431640625,芬兰,FI,0.0125135565176606,0
2019-03-01T00:00:00Z,FRA,France,19.30463584,15.797476296,-6.090906472,-20.993226352,5.65124,11.073039656,-48.966864352,-25.864595232,13.21373046875,-5.19575,法国,FR,0.329523652791977,0.390286207199097
2019-03-01T00:00:00Z,HUN,Hungary,0.0593827560159707,0.0303550232006043,-0.0524081867558721,0.143832955649077,14.5916693644114,14.8559332398115,0.660781986259487,-1.25235063486925,0.0069745683670044,0.174187973022461,匈牙利,HU,0.0250271130353212,0.0578201785683632
2019-03-01T00:00:00Z,IDN,Indonesia,1.72896371624973,,,,,,,,1.72896374511719,,印度尼西亚,ID,0.0333694852888584,0
2019-03-01T00:00:00Z,IND,India,1.69037042253521,,4.78599436619718,,3.239579234,1.954,,,9.573,0.923,印度,IN,0.308667719364166,0.318010985851288
