date,Debt,Equity,Total,country1,name,iso3
2007-03-01,15.890236363636799,166.8474818181864,182.7377181818232,Serbia,Serbia,SRB
2007-05-01,-21.6181090909088,83.7701727272716,62.1520636363628,Serbia,Serbia,SRB
2007-11-01,7.341818181818,54.329454545453196,61.671272727271194,Serbia,Serbia,SRB
2007-10-01,5.690991304348,83.942121739133,89.633113043481,Serbia,Serbia,SRB
2007-09-01,1.389645,58.36509,59.754735000000004,Serbia,Serbia,SRB
2008-04-01,3.1501,-9.4503,-6.3002,Serbia,Serbia,SRB
2008-08-01,2.9950761904762,17.9704571428572,20.9655333333334,Serbia,Serbia,SRB
2008-12-01,2.6898857142858,-37.6584000000012,-34.9685142857154,Serbia,Serbia,SRB
2008-02-01,2.9496761904762,-22.1225714285715,-19.1728952380953,Serbia,Serbia,SRB
2008-01-01,2.9435818181818,-27.9640272727271,-25.0204454545453,Serbia,Serbia,SRB
2008-07-01,3.1539391304348,11.0387869565218,14.1927260869566,Serbia,Serbia,SRB
2008-06-01,-41.992457142857404,9.3316571428572,-32.66080000000021,Serbia,Serbia,SRB
2008-03-01,4.6579578947367,-15.526526315788999,-10.868568421052299,Serbia,Serbia,SRB
2008-05-01,-29.558300000000003,23.3355,-6.222800000000003,Serbia,Serbia,SRB
2008-11-01,2.54643,-3.819645,-1.273215,Serbia,Serbia,SRB
2008-10-01,1.3322086956522,1.3322086956522,2.6644173913044,Serbia,Serbia,SRB
2008-09-01,8.6217,-1.43695,7.184750000000001,Serbia,Serbia,SRB
2009-04-01,1.31903,2.63806,3.95709,Serbia,Serbia,SRB
2009-08-01,-5.7072,4.2804,-1.4268,Serbia,Serbia,SRB
2009-12-01,0.0,1.4613590909091,1.4613590909091,Serbia,Serbia,SRB
2009-02-01,-1.27847,-2.55694,-3.83541,Serbia,Serbia,SRB
2009-01-01,2.6477333333334,0.0,2.6477333333334,Serbia,Serbia,SRB
2009-07-01,0.0,2.8175391304348,2.8175391304348,Serbia,Serbia,SRB
2009-06-01,-79.8937909090935,1.4016454545455,-78.492145454548,Serbia,Serbia,SRB
2009-03-01,0.0,-6.524909090909,-6.524909090909,Serbia,Serbia,SRB
2009-05-01,1.365045,2.73009,4.095135,Serbia,Serbia,SRB
2009-11-01,0.0,4.4743428571428,4.4743428571428,Serbia,Serbia,SRB
2009-10-01,0.0,5.9265454545456,5.9265454545456,Serbia,Serbia,SRB
2009-09-01,-1.4561636363636,5.8246545454544,4.3684909090907995,Serbia,Serbia,SRB
2010-04-01,20.10855,12.06513,32.173680000000004,Serbia,Serbia,SRB
2010-08-01,3.8682545454546,0.0,3.8682545454546,Serbia,Serbia,SRB
2010-12-01,-6.6100652173915,5.2880521739132,-1.3220130434783002,Serbia,Serbia,SRB
2010-02-01,0.0,4.10571,4.10571,Serbia,Serbia,SRB
2010-01-01,0.0,44.24351,44.24351,Serbia,Serbia,SRB
2010-07-01,14.046999999999999,-1.277,12.77,Serbia,Serbia,SRB
2010-06-01,12.2085,4.8834,17.091900000000003,Serbia,Serbia,SRB
2010-03-01,0.0,13.568521739129999,13.568521739129999,Serbia,Serbia,SRB
2010-05-01,-10.0522666666664,5.0261333333332,-5.0261333333332,Serbia,Serbia,SRB
2010-11-01,5.464381818182,2.732190909091,8.196572727273,Serbia,Serbia,SRB
2010-10-01,2.779561904762,-6.948904761905,-4.1693428571430005,Serbia,Serbia,SRB
2010-09-01,2.6134,1.3067,3.9200999999999997,Serbia,Serbia,SRB
2011-04-01,118.42267368420879,4.3325368421052,122.75521052631399,Serbia,Serbia,SRB
2011-08-01,-2.8686434782608,-1.4343217391304,-4.3029652173912,Serbia,Serbia,SRB
2011-12-01,-7.907428571428801,9.225333333333602,1.317904761904801,Serbia,Serbia,SRB
2011-02-01,409.4685,6.824475,416.292975,Serbia,Serbia,SRB
2011-01-01,26.719333333334,6.6798333333335,33.3991666666675,Serbia,Serbia,SRB
2011-07-01,95.5707142857162,29.955000000000602,125.52571428571682,Serbia,Serbia,SRB
2011-06-01,87.7692954545449,7.1942045454545,94.9634999999994,Serbia,Serbia,SRB
2011-03-01,254.7849652173826,2.7998347826086,257.5847999999912,Serbia,Serbia,SRB
2011-05-01,126.2679999999968,8.6091818181816,134.8771818181784,Serbia,Serbia,SRB
2011-11-01,-27.111454545454002,0.0,-27.111454545454002,Serbia,Serbia,SRB
2011-10-01,2.7412666666666,0.0,2.7412666666666,Serbia,Serbia,SRB
2011-09-01,1005.21,-2.754,1002.456,Serbia,Serbia,SRB
2012-04-01,76.33807368420901,-1.3161736842105,75.02189999999851,Serbia,Serbia,SRB
2012-08-01,49.599826086956,-11.159960869565099,38.4398652173909,Serbia,Serbia,SRB
2012-12-01,90.5236421052657,-1.3119368421053,89.2117052631604,Serbia,Serbia,SRB
2012-02-01,-75.3773428571415,1.3224095238095,-74.054933333332,Serbia,Serbia,SRB
2012-01-01,63.233831818183596,-7.7429181818184,55.49091363636519,Serbia,Serbia,SRB
2012-07-01,-109.3672454545495,0.0,-109.3672454545495,Serbia,Serbia,SRB
2012-06-01,-8.7684000000002,0.0,-8.7684000000002,Serbia,Serbia,SRB
2012-03-01,229.69740000000002,-2.6402,227.05720000000002,Serbia,Serbia,SRB
2012-05-01,11.5100181818181,0.0,11.5100181818181,Serbia,Serbia,SRB
2012-11-01,774.7947272727108,-1.2827727272727,773.5119545454381,Serbia,Serbia,SRB
2012-10-01,1095.0202782608292,1.2974173913043,1096.3176956521336,Serbia,Serbia,SRB
2012-09-01,29.56811,0.0,29.56811,Serbia,Serbia,SRB
2013-04-01,-358.215,0.0,-358.215,Serbia,Serbia,SRB
2013-08-01,-22.626150000000003,-5.3238,-27.94995,Serbia,Serbia,SRB
2013-12-01,1059.28828,0.0,1059.28828,Serbia,Serbia,SRB
2013-02-01,1625.7963849999999,4.007714999999999,1629.8040999999998,Serbia,Serbia,SRB
2013-01-01,155.47013181817653,1.3288045454545,156.79893636363101,Serbia,Serbia,SRB
2013-07-01,-52.320521739132,1.3080130434783,-51.0125086956537,Serbia,Serbia,SRB
2013-06-01,-92.32125,1.318875,-91.002375,Serbia,Serbia,SRB
2013-03-01,106.30152,0.0,106.30152,Serbia,Serbia,SRB
2013-05-01,22.0694772727265,0.0,22.0694772727265,Serbia,Serbia,SRB
2013-11-01,230.7286714285755,0.0,230.7286714285755,Serbia,Serbia,SRB
2013-10-01,29.996904347825797,-47.7223478260865,-17.7254434782607,Serbia,Serbia,SRB
2013-09-01,-73.41347619047751,2.669580952381,-70.74389523809651,Serbia,Serbia,SRB
2014-04-01,0.0,0.0,0.0,Serbia,Serbia,SRB
2014-08-01,0.0,0.0,0.0,Serbia,Serbia,SRB
2014-12-01,-1.2331333333333,-1.2331333333333,-2.4662666666666,Serbia,Serbia,SRB
2014-02-01,0.0,0.0,0.0,Serbia,Serbia,SRB
2014-01-01,0.0,0.0,0.0,Serbia,Serbia,SRB
2014-07-01,0.0,0.0,0.0,Serbia,Serbia,SRB
2014-06-01,0.0,0.0,0.0,Serbia,Serbia,SRB
2014-03-01,0.0,0.0,0.0,Serbia,Serbia,SRB
2014-05-01,0.0,0.0,0.0,Serbia,Serbia,SRB
2014-11-01,149.6664,-1.24722,148.41918,Serbia,Serbia,SRB
2014-10-01,34.2163956521745,0.0,34.2163956521745,Serbia,Serbia,SRB
2014-09-01,0.0,0.0,0.0,Serbia,Serbia,SRB
2015-04-01,-141.20883,-1.07793,-142.28676000000002,Serbia,Serbia,SRB
2015-08-01,-22.278095238096,-79.08723809524079,-101.36533333333679,Serbia,Serbia,SRB
2015-12-01,-97.894636363638,-2.1754363636364,-100.0700727272744,Serbia,Serbia,SRB
2015-02-01,282.606285,0.0,282.606285,Serbia,Serbia,SRB
2015-01-01,-53.458133333331794,-3.4863999999999,-56.94453333333169,Serbia,Serbia,SRB
2015-07-01,-43.983130434784,1.0995782608696,-42.8835521739144,Serbia,Serbia,SRB
2015-06-01,-90.8271409090887,0.0,-90.8271409090887,Serbia,Serbia,SRB
2015-03-01,290.4498727272776,-1.0837681818182,289.3661045454594,Serbia,Serbia,SRB
2015-05-01,-44.5982,-2.22991,-46.828109999999995,Serbia,Serbia,SRB
2015-11-01,-120.24320000000002,0.0,-120.24320000000002,Serbia,Serbia,SRB
2015-10-01,-91.00423636363709,0.0,-91.00423636363709,Serbia,Serbia,SRB
2015-09-01,25.8087181818186,-2.2442363636364,23.5644818181822,Serbia,Serbia,SRB
2016-04-01,-159.882585714279,0.0,-159.882585714279,Serbia,Serbia,SRB
2016-08-01,-85.209217391306,0.0,-85.209217391306,Serbia,Serbia,SRB
2016-12-01,-48.497361904763004,0.0,-48.497361904763004,Serbia,Serbia,SRB
2016-02-01,-199.67314285713599,0.0,-199.67314285713599,Serbia,Serbia,SRB
2016-01-01,-38.008775,-5.429825,-43.4386,Serbia,Serbia,SRB
2016-07-01,122.86061428571641,-2.2137047619048,120.64690952381162,Serbia,Serbia,SRB
2016-06-01,-142.6071454545443,-1.1228909090909,-143.7300363636352,Serbia,Serbia,SRB
2016-03-01,-132.0860333333373,-2.2199333333334,-134.30596666667068,Serbia,Serbia,SRB
2016-05-01,-35.0643818181821,0.0,-35.0643818181821,Serbia,Serbia,SRB
2016-11-01,-98.2704863636405,-1.0798954545455,-99.350381818186,Serbia,Serbia,SRB
2016-10-01,-39.6937714285728,0.0,-39.6937714285728,Serbia,Serbia,SRB
2016-09-01,-14.5757181818183,0.0,-14.5757181818183,Serbia,Serbia,SRB
2017-04-01,-91.1426666666695,-1.0722666666667,-92.2149333333362,Serbia,Serbia,SRB
2017-08-01,2.361347826087,1.1806739130435,3.5420217391305,Serbia,Serbia,SRB
2017-12-01,-136.116421052634,0.0,-136.116421052634,Serbia,Serbia,SRB
2017-02-01,-27.67089,0.0,-27.67089,Serbia,Serbia,SRB
2017-01-01,-145.4174045454533,0.0,-145.4174045454533,Serbia,Serbia,SRB
2017-07-01,34.533428571429,-1.1511142857143,33.3823142857147,Serbia,Serbia,SRB
2017-06-01,-26.950690909092,1.1229454545455,-25.8277454545465,Serbia,Serbia,SRB
2017-03-01,-49.149600000000405,0.0,-49.149600000000405,Serbia,Serbia,SRB
2017-05-01,127.16125,-1.10575,126.0555,Serbia,Serbia,SRB
2017-11-01,-820.4861999999999,-3.5214,-824.0075999999999,Serbia,Serbia,SRB
2017-10-01,63.481663636365596,-2.3511727272728,61.1304909090928,Serbia,Serbia,SRB
2017-09-01,66.7215999999976,0.0,66.7215999999976,Serbia,Serbia,SRB
2018-04-01,-254.11941,0.0,-254.11941,Serbia,Serbia,SRB
2018-08-01,-13.8587478260868,-8.0842695652173,-21.9430173913041,Serbia,Serbia,SRB
2018-12-01,-1022.3021052631769,-3.4152631578948003,-1025.7173684210718,Serbia,Serbia,SRB
2018-02-01,287.70374,0.0,287.70374,Serbia,Serbia,SRB
2018-01-01,-42.69825,0.0,-42.69825,Serbia,Serbia,SRB
2018-07-01,37.3943272727264,-3.5057181818181,33.888609090908304,Serbia,Serbia,SRB
2018-06-01,-19.853085714286202,0.0,-19.853085714286202,Serbia,Serbia,SRB
2018-03-01,181.34199999999302,0.0,181.34199999999302,Serbia,Serbia,SRB
2018-05-01,51.9737999999988,-1.1812227272727,50.792577272726106,Serbia,Serbia,SRB
2018-11-01,-84.1147909090936,-1.1366863636364,-85.25147727273,Serbia,Serbia,SRB
2018-10-01,-55.1234086956528,-2.2968086956522,-57.420217391305,Serbia,Serbia,SRB
2018-09-01,-37.30784,0.0,-37.30784,Serbia,Serbia,SRB
2019-04-01,-52.81977500000001,0.0,-52.81977500000001,Serbia,Serbia,SRB
2019-08-01,-85.6719499999979,-1.1126227272727,-86.7845727272706,Serbia,Serbia,SRB
2019-12-01,-101.132395,-3.334035,-104.46643,Serbia,Serbia,SRB
2019-02-01,3.4053450000000005,-2.27023,1.1351150000000003,Serbia,Serbia,SRB
2019-01-01,-44.5239954545451,0.0,-44.5239954545451,Serbia,Serbia,SRB
2019-07-01,170.51954782608962,0.0,170.51954782608962,Serbia,Serbia,SRB
2019-06-01,238.29074,-50.8203,187.47044,Serbia,Serbia,SRB
2019-03-01,-1.1302476190476,-1.1302476190476,-2.2604952380952,Serbia,Serbia,SRB
2019-05-01,104.0166954545463,-1.1184590909091,102.8982363636372,Serbia,Serbia,SRB
2019-11-01,-36.4681428571416,-1.1050952380952,-37.5732380952368,Serbia,Serbia,SRB
2019-10-01,119.3677043478228,-2.2105130434782,117.1571913043446,Serbia,Serbia,SRB
2019-09-01,2.200780952381,-1.1003904761905,1.1003904761905,Serbia,Serbia,SRB
2020-04-01,-61.91283,-1.08619,-62.99902,Serbia,Serbia,SRB
2020-08-01,-34.3014761904755,-2.365619047619,-36.6670952380945,Serbia,Serbia,SRB
2020-12-01,293.2904272727207,-1.2169727272727,292.073454545448,Serbia,Serbia,SRB
2020-02-01,-93.783,-1.0905,-94.8735,Serbia,Serbia,SRB
2020-01-01,-6.660218181818399,0.0,-6.660218181818399,Serbia,Serbia,SRB
2020-07-01,-95.14614782608841,0.0,-95.14614782608841,Serbia,Serbia,SRB
2020-06-01,-52.8965772727277,-1.1254590909091,-54.0220363636368,Serbia,Serbia,SRB
2020-03-01,-134.9735909090898,-1.1063409090909,-136.0799318181807,Serbia,Serbia,SRB
2020-05-01,1945.980225,-1.090185,1944.89004,Serbia,Serbia,SRB
2020-11-01,74.57880000000151,0.0,74.57880000000151,Serbia,Serbia,SRB
2020-10-01,105.976636363638,0.0,105.976636363638,Serbia,Serbia,SRB
2020-09-01,-64.8582499999995,0.0,-64.8582499999995,Serbia,Serbia,SRB
2021-04-01,-150.93666000000002,-21.56238,-172.49904,Serbia,Serbia,SRB
2021-08-01,-76.51681818181699,2.3543636363636,-74.16245454545339,Serbia,Serbia,SRB
2021-12-01,-85.90874782608961,0.0,-85.90874782608961,Serbia,Serbia,SRB
2021-02-01,-18.14685,-4.83916,-22.98601,Serbia,Serbia,SRB
2021-01-01,136.31351999999998,0.0,136.31351999999998,Serbia,Serbia,SRB
2021-07-01,-91.0279999999986,20.0970909090906,-70.930909090908,Serbia,Serbia,SRB
2021-06-01,32.5271454545457,0.0,32.5271454545457,Serbia,Serbia,SRB
2021-03-01,1057.828830434806,0.0,1057.828830434806,Serbia,Serbia,SRB
2021-05-01,40.0814857142865,0.0,40.0814857142865,Serbia,Serbia,SRB
2021-11-01,-91.31236363636,0.0,-91.31236363636,Serbia,Serbia,SRB
2021-10-01,-128.7763857142836,0.0,-128.7763857142836,Serbia,Serbia,SRB
2021-09-01,1414.7922454545237,0.0,1414.7922454545237,Serbia,Serbia,SRB
2022-04-01,-240.17595789473097,0.0,-240.17595789473097,Serbia,Serbia,SRB
2022-08-01,318.0328521739226,0.0,318.0328521739226,Serbia,Serbia,SRB
2022-02-01,-148.57889,0.0,-148.57889,Serbia,Serbia,SRB
2022-01-01,-22.628952380952,0.0,-22.628952380952,Serbia,Serbia,SRB
2022-07-01,-63.109209523811,-1.0178904761905,-64.1271000000015,Serbia,Serbia,SRB
2022-06-01,330.7101090909034,0.0,330.7101090909034,Serbia,Serbia,SRB
2022-03-01,-81.5402782608686,-1.1018956521739,-82.6421739130425,Serbia,Serbia,SRB
2022-05-01,-29.619799999999998,0.0,-29.619799999999998,Serbia,Serbia,SRB
2008-04-01,93.08545500000001,1.417545,94.50300000000001,Slovak Republic,Slovak Republic,SVK
2008-08-01,338.89287095238205,-13.02858142857147,325.8642895238106,Slovak Republic,Slovak Republic,SVK
2008-12-01,-449.6143971428715,119.69991428571811,-329.9144828571534,Slovak Republic,Slovak Republic,SVK
2008-02-01,-47.489786666666824,-0.29496761904762,-47.78475428571444,Slovak Republic,Slovak Republic,SVK
2008-01-01,622.1260172727234,-0.73589545454545,621.3901218181779,Slovak Republic,Slovak Republic,SVK
2008-07-01,401.49645130435005,2.20775739130436,403.7042086956544,Slovak Republic,Slovak Republic,SVK
2008-06-01,684.1659961904803,-0.9331657142857199,683.2328304761946,Slovak Republic,Slovak Republic,SVK
2008-03-01,-28.103012631578093,0.77632631578945,-27.326686315788642,Slovak Republic,Slovak Republic,SVK
2008-05-01,92.71972000000001,-0.93342,91.78630000000001,Slovak Republic,Slovak Republic,SVK
2008-11-01,175.19438399999999,-0.1273215,175.0670625,Slovak Republic,Slovak Republic,SVK
2008-10-01,-32.10622956521802,-0.39966260869565995,-32.50589217391368,Slovak Republic,Slovak Republic,SVK
2008-09-01,-85.785915,-1.005865,-86.79178,Slovak Republic,Slovak Republic,SVK
2009-04-01,116.07463999999999,-1.31903,114.75560999999999,Slovak Republic,Slovak Republic,SVK
2009-08-01,326.73720000000003,0.0,326.73720000000003,Slovak Republic,Slovak Republic,SVK
2009-12-01,-21.920386363636503,81.8361090909096,59.9157227272731,Slovak Republic,Slovak Republic,SVK
2009-02-01,-26.84787,0.0,-26.84787,Slovak Republic,Slovak Republic,SVK
2009-01-01,-2336.6246666667257,0.0,-2336.6246666667257,Slovak Republic,Slovak Republic,SVK
2009-07-01,39.4455478260872,-18.3140043478262,21.131543478261,Slovak Republic,Slovak Republic,SVK
2009-06-01,-274.722509090918,-1.4016454545455,-276.12415454546345,Slovak Republic,Slovak Republic,SVK
2009-03-01,-44.3693818181812,-2.6099636363636,-46.979345454544806,Slovak Republic,Slovak Republic,SVK
2009-05-01,3160.0791750000003,122.85405,3282.933225,Slovak Republic,Slovak Republic,SVK
2009-11-01,263.9862285714252,0.0,263.9862285714252,Slovak Republic,Slovak Republic,SVK
2009-10-01,26.669454545455203,0.0,26.669454545455203,Slovak Republic,Slovak Republic,SVK
2009-09-01,68.4396909090892,0.0,68.4396909090892,Slovak Republic,Slovak Republic,SVK
2010-04-01,1465.2430100000001,0.0,1465.2430100000001,Slovak Republic,Slovak Republic,SVK
2010-08-01,48.9978909090916,5.1576727272728,54.155563636364406,Slovak Republic,Slovak Republic,SVK
2010-12-01,1423.808047826129,-2.6440260869566,1421.1640217391725,Slovak Republic,Slovak Republic,SVK
2010-02-01,-400.99101,41.057100000000005,-359.93391,Slovak Republic,Slovak Republic,SVK
2010-01-01,869.1708900000001,18.55373,887.7246200000001,Slovak Republic,Slovak Republic,SVK
2010-07-01,190.273,0.0,190.273,Slovak Republic,Slovak Republic,SVK
2010-06-01,278.3538,-67.14675,211.20704999999998,Slovak Republic,Slovak Republic,SVK
2010-03-01,104.477617391301,0.0,104.477617391301,Slovak Republic,Slovak Republic,SVK
2010-05-01,-644.6015999999829,0.0,-644.6015999999829,Slovak Republic,Slovak Republic,SVK
2010-11-01,-1215.824954545495,0.0,-1215.824954545495,Slovak Republic,Slovak Republic,SVK
2010-10-01,2810.137085714382,-2.779561904762,2807.35752380962,Slovak Republic,Slovak Republic,SVK
2010-09-01,471.7187,0.0,471.7187,Slovak Republic,Slovak Republic,SVK
2011-04-01,852.0655789473559,-12.997610526315599,839.0679684210403,Slovak Republic,Slovak Republic,SVK
2011-08-01,-5.7372869565216,-4.3029652173912,-10.0402521739128,Slovak Republic,Slovak Republic,SVK
2011-12-01,-469.17409523810886,57.98780952381121,-411.18628571429764,Slovak Republic,Slovak Republic,SVK
2011-02-01,939.0477599999999,0.0,939.0477599999999,Slovak Republic,Slovak Republic,SVK
2011-01-01,42.7509333333344,0.0,42.7509333333344,Slovak Republic,Slovak Republic,SVK
2011-07-01,-105.5557142857164,7.132142857143,-98.42357142857341,Slovak Republic,Slovak Republic,SVK
2011-06-01,17.2660909090908,-12.9495681818181,4.3165227272727,Slovak Republic,Slovak Republic,SVK
2011-03-01,159.5905826086902,-2.7998347826086,156.7907478260816,Slovak Republic,Slovak Republic,SVK
2011-05-01,-61.6991363636348,12.9137727272724,-48.7853636363624,Slovak Republic,Slovak Republic,SVK
2011-11-01,-55.578481818180705,5.4222909090908,-50.15619090908991,Slovak Republic,Slovak Republic,SVK
2011-10-01,692.1698333333165,15.076966666666301,707.2467999999828,Slovak Republic,Slovak Republic,SVK
2011-09-01,71.604,26.163,97.767,Slovak Republic,Slovak Republic,SVK
2012-04-01,844.9835052631411,0.0,844.9835052631411,Slovak Republic,Slovak Republic,SVK
2012-08-01,528.2381478260813,0.0,528.2381478260813,Slovak Republic,Slovak Republic,SVK
2012-12-01,-177.1114736842155,-2.6238736842106,-179.7353473684261,Slovak Republic,Slovak Republic,SVK
2012-02-01,-104.4703523809505,-7.934457142856999,-112.4048095238075,Slovak Republic,Slovak Republic,SVK
2012-01-01,718.8009045454747,0.0,718.8009045454747,Slovak Republic,Slovak Republic,SVK
2012-07-01,-27.034600000001003,-1.2288454545455,-28.263445454546503,Slovak Republic,Slovak Republic,SVK
2012-06-01,493.53565714286844,5.0105142857144,498.54617142858285,Slovak Republic,Slovak Republic,SVK
2012-03-01,1086.4423,-2.6402,1083.8020999999999,Slovak Republic,Slovak Republic,SVK
2012-05-01,916.9647818181753,1.2788909090909,918.2436727272662,Slovak Republic,Slovak Republic,SVK
2012-11-01,1458.51259090906,-1.2827727272727,1457.2298181817873,Slovak Republic,Slovak Republic,SVK
2012-10-01,-115.4701478260827,0.0,-115.4701478260827,Slovak Republic,Slovak Republic,SVK
2012-09-01,152.98283,10.28456,163.26739,Slovak Republic,Slovak Republic,SVK
2013-04-01,713.04324,-0.6513,712.39194,Slovak Republic,Slovak Republic,SVK
2013-08-01,22.493055,23.424720000000004,45.917775000000006,Slovak Republic,Slovak Republic,SVK
2013-12-01,2201.894448,-15.07396,2186.820488,Slovak Republic,Slovak Republic,SVK
2013-02-01,4161.4776655,-0.40077149999999995,4161.076894,Slovak Republic,Slovak Republic,SVK
2013-01-01,-15.281252272726752,111.619581818178,96.33832954545126,Slovak Republic,Slovak Republic,SVK
2013-07-01,23.93663869565289,-10.725706956522059,13.21093173913083,Slovak Republic,Slovak Republic,SVK
2013-06-01,589.009575,-13.3206375,575.6889375000001,Slovak Republic,Slovak Republic,SVK
2013-03-01,-206.639784,3.88908,-202.75070399999998,Slovak Republic,Slovak Republic,SVK
2013-05-01,1105.0317090908704,-5.971740909090699,1099.0599681817798,Slovak Republic,Slovak Republic,SVK
2013-11-01,956.2421604762075,0.0,956.2421604762075,Slovak Republic,Slovak Republic,SVK
2013-10-01,-544.8528626086904,-8.04462434782601,-552.8974869565164,Slovak Republic,Slovak Republic,SVK
2013-09-01,149.63001238095504,1.6017485714286,151.23176095238364,Slovak Republic,Slovak Republic,SVK
2014-04-01,293.791875,15.47,309.26187500000003,Slovak Republic,Slovak Republic,SVK
2014-08-01,146.87653047618784,2.663219047619,149.53974952380685,Slovak Republic,Slovak Republic,SVK
2014-12-01,-159.69076666666237,0.0,-159.69076666666237,Slovak Republic,Slovak Republic,SVK
2014-02-01,554.80827,0.0,554.80827,Slovak Republic,Slovak Republic,SVK
2014-01-01,2081.6842613635945,0.0,2081.6842613635945,Slovak Republic,Slovak Republic,SVK
2014-07-01,126.59127608695206,0.0,126.59127608695206,Slovak Republic,Slovak Republic,SVK
2014-06-01,530.5106285714304,2.7184761904762,533.2291047619066,Slovak Republic,Slovak Republic,SVK
2014-03-01,764.1091161904867,-3.0409552380952807,761.0681609523914,Slovak Republic,Slovak Republic,SVK
2014-05-01,-1117.384464285726,0.0,-1117.384464285726,Slovak Republic,Slovak Republic,SVK
2014-11-01,728.251758,0.0,728.251758,Slovak Republic,Slovak Republic,SVK
2014-10-01,98.72063782608866,0.0,98.72063782608866,Slovak Republic,Slovak Republic,SVK
2014-09-01,323.6952136363728,0.0,323.6952136363728,Slovak Republic,Slovak Republic,SVK
2015-04-01,-368.544267,2.15586,-366.388407,Slovak Republic,Slovak Republic,SVK
2015-08-01,-195.82445714286385,7.797333333333599,-188.02712380953025,Slovak Republic,Slovak Republic,SVK
2015-12-01,-244.41027545454952,4.3508727272728,-240.05940272727673,Slovak Republic,Slovak Republic,SVK
2015-02-01,-53.002865500000006,23.834265,-29.168600500000007,Slovak Republic,Slovak Republic,SVK
2015-01-01,411.1627733333215,0.0,411.1627733333215,Slovak Republic,Slovak Republic,SVK
2015-07-01,-260.1602165217474,0.0,-260.1602165217474,Slovak Republic,Slovak Republic,SVK
2015-06-01,-252.2976136363575,10.0919045454543,-242.2057090909032,Slovak Republic,Slovak Republic,SVK
2015-03-01,-270.40016136364085,6.5026090909092,-263.8975522727317,Slovak Republic,Slovak Republic,SVK
2015-05-01,-87.63546299999999,1.114955,-86.52050799999999,Slovak Republic,Slovak Republic,SVK
2015-11-01,-13.527360000000002,2.1472,-11.380160000000002,Slovak Republic,Slovak Republic,SVK
2015-10-01,-585.7976400000047,5.6175454545455,-580.1800945454592,Slovak Republic,Slovak Republic,SVK
2015-09-01,-771.1196145454671,4.4884727272728,-766.6311418181944,Slovak Republic,Slovak Republic,SVK
2016-04-01,47.397816190474195,0.0,47.397816190474195,Slovak Republic,Slovak Republic,SVK
2016-08-01,-250.02178260870048,-1.1211739130435,-251.14295652174397,Slovak Republic,Slovak Republic,SVK
2016-12-01,-52.0819495238107,-32.6830047619055,-84.7649542857162,Slovak Republic,Slovak Republic,SVK
2016-02-01,-1710.422327618989,0.0,-1710.422327618989,Slovak Republic,Slovak Republic,SVK
2016-01-01,890.8170895,1.085965,891.9030544999999,Slovak Republic,Slovak Republic,SVK
2016-07-01,77.36898142857277,0.0,77.36898142857277,Slovak Republic,Slovak Republic,SVK
2016-06-01,185.95073454545303,0.0,185.95073454545303,Slovak Republic,Slovak Republic,SVK
2016-03-01,358.2972400000108,2.2199333333334,360.5171733333442,Slovak Republic,Slovak Republic,SVK
2016-05-01,378.12976909091213,-6.560432727272779,371.56933636363937,Slovak Republic,Slovak Republic,SVK
2016-11-01,-249.2398709091014,0.2159790909091,-249.0238918181923,Slovak Republic,Slovak Republic,SVK
2016-10-01,682.0713057143093,0.0,682.0713057143093,Slovak Republic,Slovak Republic,SVK
2016-09-01,141.49658727272842,-0.44848363636363997,141.04810363636477,Slovak Republic,Slovak Republic,SVK
2017-04-01,317.6053866666765,0.0,317.6053866666765,Slovak Republic,Slovak Republic,SVK
2017-08-01,323.15045000000595,2.361347826087,325.51179782609296,Slovak Republic,Slovak Republic,SVK
2017-12-01,100.72615157894916,243.11576421053064,343.8419157894798,Slovak Republic,Slovak Republic,SVK
2017-02-01,379.6233255,0.0,379.6233255,Slovak Republic,Slovak Republic,SVK
2017-01-01,-1068.9771395454454,6.3686454545454,-1062.6084940909,Slovak Republic,Slovak Republic,SVK
2017-07-01,69.066857142858,2.3022285714286,71.3690857142866,Slovak Republic,Slovak Republic,SVK
2017-06-01,367.3154581818331,0.0,367.3154581818331,Slovak Republic,Slovak Republic,SVK
2017-03-01,1863.0903808695807,2.1369391304348,1865.2273200000154,Slovak Republic,Slovak Republic,SVK
2017-05-01,-511.18822500000005,0.0,-511.18822500000005,Slovak Republic,Slovak Republic,SVK
2017-11-01,-634.2041399999999,-41.083,-675.2871399999999,Slovak Republic,Slovak Republic,SVK
2017-10-01,1040.1588145454866,-65.83283636363839,974.3259781818482,Slovak Republic,Slovak Republic,SVK
2017-09-01,727.6228771428309,0.0,727.6228771428309,Slovak Republic,Slovak Republic,SVK
2018-04-01,-594.786735,0.0,-594.786735,Slovak Republic,Slovak Republic,SVK
2018-08-01,53.1251999999994,0.0,53.1251999999994,Slovak Republic,Slovak Republic,SVK
2018-12-01,282.1007368421105,0.0,282.1007368421105,Slovak Republic,Slovak Republic,SVK
2018-02-01,320.178454,0.0,320.178454,Slovak Republic,Slovak Republic,SVK
2018-01-01,23.911020000000004,0.0,23.911020000000004,Slovak Republic,Slovak Republic,SVK
2018-07-01,-162.4316090909053,1.1685727272727,-161.2630363636326,Slovak Republic,Slovak Republic,SVK
2018-06-01,1638.2299200000402,17.517428571429,1655.7473485714693,Slovak Republic,Slovak Republic,SVK
2018-03-01,123.97871428570951,0.0,123.97871428570951,Slovak Republic,Slovak Republic,SVK
