项目,1998Q1,1998Q2,1998Q3,1998Q4,1999Q1,1999Q2,1999Q3,1999Q4,2000Q1,2000Q2,2000Q3,2000Q4,2001Q1,2001Q2,2001Q3,2001Q4,2002Q1,2002Q2,2002Q3,2002Q4,2003Q1,2003Q2,2003Q3,2003Q4,2004Q1,2004Q2,2004Q3,2004Q4,2005Q1,2005Q2,2005Q3,2005Q4,2006Q1,2006Q2,2006Q3,2006Q4,2007Q1,2007Q2,2007Q3,2007Q4,2008Q1,2008Q2,2008Q3,2008Q4,2009Q1,2009Q2,2009Q3,2009Q4,2010Q1,2010Q2,2010Q3,2010Q4,2011Q1,2011Q2,2011Q3,2011Q4,2012Q1,2012Q2,2012Q3,2012Q4,2013Q1,2013Q2,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,2019Q4,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4
贷方,18.498232260000002,19.258219220000001,7.9734911400000001,19.788477839999999,10.834431309999999,5.5508816899999998,10.548986510000001,40.535720769999998,16.062758110000001,11.581493359,28.356635341,18.157278770000001,18.406660089999999,19.06309396,20.269079820000002,24.141309090686001,21.035599083764001,23.1644069227,21.857131662842001,28.169151010939,26.414895311784001,28.783328053020998,34.776285206330002,37.781216659028999,35.586873492462999,41.585396042174999,51.427756900154002,58.359890302887997,45.280319970449,45.568225529084998,48.893732971831,59.033236413400999,46.507778697183703,59.124815791419003,68.586181513578296,80.774850835321004,79.3588367564046,72.825051874024993,82.546538141402294,101.18759244758699,88.265069040136396,99.242114890265896,98.618546715625499,105.976082115477,81.076620981700003,75.587094459499994,118.9616779179,105.9501256187,97.963510839999998,101.3895832,109.28783546,123.01102871000001,204.55975846000001,109.83078962499999,116.45555355499999,132.80789623499999,122.07725338500001,119.61980592,127.0615849,141.46672140999999,137.120122571667,130.10868753,143.36878896499999,161.75249550500001,146.08896675,241.25545666229999,147.15756050659999,154.44905258399999,146.63420144349999,143.06054053080001,138.53710032960001,155.7967828255,145.95614620379999,139.3918987886,141.38198980129999,152.83707338089999,147.5643071881,139.52679151359999,143.45307905120001,162.52031267460001,169.87308196629999,159.39569455099999,158.2537912297,174.05797195279999,178.05053412999999,157.77397286429999,171.37578465569999,184.806835511,183.60155038849999,148.78635099179999,171.18501487719999,194.90789347379999,208.8754792986,197.37538478350001,210.07980769939999,252.97491893259999,246.59235046250001,219.29342070620001,229.7908011623,247.340680582,258.62595946620002,233.5311878158,231.95042962310001,258.03566912579998
借方,-21.5184,-14.304510000000001,-14.35924,-16.086760000000002,-14.416510000000001,-13.918369999999999,-19.67435,-25.322056109999998,-17.33774,-17.760285,-17.415105000000001,-17.398461130000001,-16.654779999999999,-16.31831,-18.189360000000001,-23.875019269256001,-16.437816452115001,-20.12400172784,-20.345025668437,-22.662627625014999,-22.370948934893999,-23.725212194935001,-29.686427957079999,-27.929959344272,-30.064543040238998,-29.258800792068001,-41.672279067144999,-38.112177802879003,-35.849124539362997,-38.066205082308002,-46.323841713145001,-44.299547873914001,-42.198404453888998,-45.253840011934997,-63.308492254710004,-55.292006713902701,-64.9727093931795,-73.538417306408306,-93.263365895422993,-72.5390255576323,-79.282117104968506,-90.368680494894207,-110.889130681986,-105.430122024323,-92.085287506,-71.920963935803101,-84.201094619325403,-93.146844430846599,-79.737195053907797,-84.060990278804795,-83.211096205145495,-96.094352868290102,-181.91714331,-96.188866720522299,-103.19956453,-110.757183165726,-93.599591188467897,-102.852322290766,-109.594571560205,-117.489196317173,-96.092433442930002,-113.870914623324,-127.22870191021801,-136.060861125353,-90.565570339401305,-105.604748667021,-102.13121379373899,-109.09181709066399,-93.659036315099996,-96.421738483300004,-94.674756556800006,-110.6656096403,-107.5479355823,-108.099309053,-101.68511476819999,-115.10934157539999,-100.43544487210001,-104.503283352,-104.47164137119999,-114.3822198611,-112.0558771954,-123.2076003026,-112.42583327760001,-122.63672541059999,-110.746141726,-126.1879179821,-128.32180934709999,-132.71483952139999,-106.6505081559,-128.86497228939999,-128.1425262509,-139.76881370320001,-123.24464296070001,-132.2311967629,-127.61515499470001,-147.18896291019999,-124.4322037053,-123.7742958333,-140.568077265,-135.48678527339999,-138.80959205459999,-149.06227650509999,-148.32429716390001,-165.5941398004
1.A.b.11 个人、文化和娱乐服务,1.6000000000000001E-3,-0.10979,-8.2369999999999999E-2,-4.6059999999999997E-2,-7.6020000000000004E-2,-8.4250000000000005E-2,-4.6329999999999899E-2,-6.6410000000000094E-2,-3.3110000000000001E-2,-6.6989999999999994E-2,-7.0220000000000005E-2,-9.0899999999999995E-2,-5.7869999999999998E-2,-7.3300000000000004E-2,-2.7779999999999999E-2,-6.4290714171000005E-2,-5.2562635827E-2,-0.17134271511900001,-0.27382811925,-0.16576420295200001,-5.9187522036000001E-2,-9.1260153568999997E-2,-6.6944183288999898E-2,-0.143527932277,-0.54879978652700001,-0.44774834381400003,-8.7424281665999901E-2,-0.264407346983,-0.23246420213800001,-9.2932890339000096E-2,0.36180355452500002,-0.23736166531299999,0.17598990988999999,-0.131513910368,0.132686582001,-1.7626496281272601E-2,0.124052642802273,0.186430056492046,0.77034547514204499,0.54486239573636397,-0.18637411201818199,0.83644411506704497,1.3805478617556799,-0.39740073314431501,-0.49871815000000003,-0.55070993000000001,-0.14724747999999999,-0.6151529,-0.93783348,-0.79989860999999995,-0.41612840000000001,-0.32518907000000002,-0.51255753999999998,-0.63477508999999999,-0.44238137999999999,-1.17813966,-0.89307835000000002,-0.84678142999999995,-1.3024736100000001,-1.3467553400000001,-0.94170648000000001,-0.92529463999999995,-2.7057382900000002,-1.7830636600000001,-2.1054537899999999,-1.5268934016,-1.4444565174999999,-1.9097283497999999,-2.4104366847000001,-1.8949993496999999,-3.2672501992999998,-4.0567211183999996,-3.1543752651000001,-3.7268685753000002,-3.1854413447000001,-3.9153947908000002,-2.8676249552000002,-5.6400914512,-4.8650169639999996,-6.4918029475000001,-4.7739556561000001,-5.5346889949999998,-6.1071683070000002,-7.8491499329999996,-6.9828801737999999,-7.5121641560999999,-8.7913410540000001,-8.0698789019999992,-4.5503262656999999,-4.8503467208000002,-4.3754157299000003,-6.1255879537000002,-3.4226453805000001,-6.2041938311999996,-3.7249324935999999,-5.0765475913999998,-1.8600402188,-1.9971329690999999,-3.7574909966000001,-4.8825260892999998,-3.3042710217,-5.7159250110000004,-7.3084387677000002,-9.9381449492999998
贷方,9.9000000000000005E-2,1.737E-2,1.4319999999999999E-2,2.2939999999999999E-2,1.094E-2,1.5339999999999999E-2,2.2689999999999998E-2,1.7579999999999998E-2,2.9760000000000002E-2,3.569E-2,1.7409999999999998E-2,3.0159999999999999E-2,3.1809999999999998E-2,4.2619999999999998E-2,0.10265000000000001,0.101874861947,4.8869953612999999E-2,5.3357502719999998E-2,0.113281208321,8.1232710400999997E-2,7.3284040610999995E-2,6.1328625040000001E-2,7.5898477116999999E-2,0.123920534412,6.3868435463000001E-2,0.10922810183700001,0.144330291971,9.2499082252000001E-2,0.18566135471799999,0.18002257741800001,0.80695826532299997,0.165946069896,0.32959652227899999,0.194383988684,0.53710974304400005,0.31324168032127298,0.40362481483977303,0.52337890330681802,1.1546952593284101,1.0811479824011401,0.51269612530681796,1.2763667390375,2.0414411285988598,0.34892830730568403,0.19683717000000001,0.1905183,0.25432717999999999,0.33095036999999999,0.21378683000000001,0.24649341999999999,0.31550241000000001,0.45336506999999998,0.25818398999999997,0.34236348,0.32419368999999998,0.30302059999999997,0.21030383,0.32758377999999999,0.32255496,0.39534662999999998,0.25207249999999998,0.30794950999999998,0.36062255999999998,0.55094991000000004,0.27926039000000002,0.48351828600000002,0.45252866879999998,0.53305984689999997,1.9590398961,1.8550035512,1.8511799592,1.6489892464,1.7645827975999999,1.5460270681999999,1.9707637931999999,2.1419351247999998,2.4126444002,1.5187507481,1.9585556717999999,1.7432573402,2.0980361103999998,2.2918950819999999,2.3331878918000002,2.8315126233000001,2.0650555412,2.4809135107000002,1.8258503317000001,3.1798821676000002,2.1961276866000001,2.3175737757000001,2.8280613486999999,2.8375658704000002,3.0779734784000001,3.5242640223000001,3.7169479684,4.0774600007000004,3.4829111107999999,3.5375143218999998,3.3484128988999999,3.2477662610000002,3.3702445058000001,3.4595507252000002,3.2004980829999998,3.8622369113000001
借方,-9.74E-2,-0.12716,-9.6689999999999998E-2,-6.9000000000000006E-2,-8.6959999999999996E-2,-9.9589999999999998E-2,-6.9019999999999901E-2,-8.3990000000000106E-2,-6.2869999999999995E-2,-0.10267999999999999,-8.763E-2,-0.12106,-8.9679999999999996E-2,-0.11592,-0.13042999999999999,-0.16616557611800001,-0.10143258944,-0.22470021783899999,-0.38710932757099997,-0.246996913353,-0.132471562647,-0.152588778609,-0.14284266040599999,-0.26744846668900002,-0.61266822199000004,-0.55697644565100002,-0.231754573637,-0.35690642923499999,-0.418125556856,-0.27295546775700003,-0.44515471079800001,-0.40330773520899998,-0.153606612389,-0.32589789905200001,-0.40442316104300002,-0.33086817660254503,-0.27957217203750001,-0.336948846814773,-0.38434978418636301,-0.536285586664773,-0.69907023732499995,-0.43992262397045501,-0.66089326684318295,-0.74632904044999904,-0.69555531999999998,-0.74122823000000004,-0.40157466000000003,-0.94610327000000005,-1.15162031,-1.04639203,-0.73163080999999996,-0.77855414000000001,-0.77074153000000001,-0.97713857000000004,-0.76657507000000003,-1.48116026,-1.1033821800000001,-1.1743652099999999,-1.62502857,-1.74210197,-1.19377898,-1.23324415,-3.0663608500000001,-2.3340135700000002,-2.38471418,-2.0104116876,-1.8969851863,-2.4427881967,-4.3694765807999998,-3.7500029009000002,-5.1184301584999998,-5.7057103647999998,-4.9189580626999998,-5.2728956435000001,-5.1562051378999998,-6.0573299155999996,-5.2802693553999998,-7.1588421993000004,-6.8235726357999997,-8.2350602876999996,-6.8719917664999999,-7.8265840769999997,-8.4403561988,-10.6806625563,-9.0479357149999995,-9.9930776667999996,-10.6171913857,-11.2497610696,-6.7464539522999996,-7.1679204964999998,-7.2034770785999997,-8.9631538241000008,-6.5006188589000002,-9.7284578535000001,-7.4418804620000003,-9.1540075920999993,-5.3429513296,-5.5346472909999997,-7.1059038955,-8.1302923502999995,-6.6745155274999997,-9.1754757361999992,-10.5089368507,-13.8003818606
1.A.b.12 别处未提及的政府货物和服务,-0.45590000000000003,-0.79074,-0.16528000000000001,-0.47360000000000002,-4.88835,-0.30232000000000098,-0.23424999999999899,3.99699999999997E-2,0.22091,0.17157,0.30831999999999998,0.41698000000000002,0.70123999999999997,0.62353000000000003,0.29191,0.35889697135199999,-0.47851992810499999,-1.7398646023000001E-2,-0.96512272479100003,0.60962119740300102,-6.8137140294000004E-2,-0.42737891527799998,-0.110477618958,-0.34699583491399999,-0.16446393840000001,-0.28403527069899998,-0.43834743893700001,-0.63802671361499996,-1.311714276769,0.30719256405799999,-5.7861909278000397E-2,-0.21936296258600099,3.70436451829999E-2,0.301656253288,0.21042023277199901,0.173943282583364,-0.13961734491931799,0.13147914313181799,-1.09385772805795,-1.94060232101932,1.24142163170455E-2,-1.1863649851806799,-1.5226394902693201,0.15769392685341599,0.24260107,0.55528743999999997,5.8309100000002402E-3,0.2934465,0.39351937999999897,-0.89568285999999997,-0.43630140000000001,-0.98903750000000001,-1.2073169500000001,-0.74691147000000002,-1.1753726600000001,9.9594199999999394E-3,-0.38806003,-0.18038691000000001,-0.89211214000000005,0.95913954000000001,-1.9688189,1.39194627,0.68298239999999899,0.28240602999999997,-1.7769675,-3.6159578155999998,-1.8820872800999999,-2.4528291571,-4.3287740404999999,-4.8869480303000001,-3.6856704650999998,-2.1135133430000002,-5.4479289292999997,-4.4488982197000002,-6.4908305216000004,-3.3451231148999998,-4.0846609145999997,-6.9604348265000002,-4.0398260127999999,-2.4717118676999998,-3.9729035282999998,-8.6714669076999993,-11.039525020799999,-3.4642924990999999,-6.4825529897000003,-2.7939235582999999,-10.853146966700001,-0.81218897269999901,-6.0404413272999999,4.8969149760999997,-10.3170728437,0.95889878989999999,-8.3926186516999994,-1.0262973563,-6.0293184377999998,-2.1197896760999999,-0.68057313850000001,-8.7585497508000003,-9.8113549969000005,-0.1938160156,-0.34568564689999998,-6.2598103451,-8.5054032588999995,0.32473500799999999
贷方,5.04E-2,6.1339999999999999E-2,3.09E-2,2.349E-2,3.449E-2,2.7519999999999999E-2,0.20100000000000001,0.56935999999999998,0.48011999999999999,0.69867999999999997,0.84901000000000004,0.81754000000000004,0.93598999999999999,1.15964,1.0761700000000001,1.154157895882,0.30713613381799998,1.2174651486829999,0.66903068400800003,1.438946449253,0.78996001254899995,0.83695169862300001,0.91287336617799997,1.048002326742,0.75330485594399998,0.87829850079299998,1.0652566233630001,1.088123145213,1.024426275111,1.20737473363,1.2701700998280001,1.4446403735769999,1.2999481567419999,1.309274996873,1.2010062346349999,1.97661925846164,1.9026649376795499,1.6971355245409101,0.85497742225568196,1.06861147540113,1.3023112441454501,1.15518138835795,1.0943072677875001,3.11006755888523,1.74013405,2.5042588700000001,2.3002229399999998,2.9505476499999999,2.2828870499999998,2.8448902399999998,1.6869409200000001,2.73157849,1.98776186,1.13645094,1.4197913600000001,2.9836965800000002,2.1184607999999998,2.0843851899999999,2.4173938700000002,3.2801942400000001,2.3754673899999998,3.6532109799999999,3.4684880200000001,2.7791551700000001,2.72272779,2.4749558973000001,2.7291038187000001,2.6161194966000001,2.4308513178000002,2.3367992630000001,2.3223982104999998,3.5516852528,2.9446202216000001,2.8944675025,3.0913682596999998,3.1866885455,4.1363807758000002,3.7354239484999998,3.9205610633000001,5.2016268734000004,5.4733897527000002,4.3049019185999997,3.4888872594000002,4.3057392677999999,4.3427335122999997,3.9726721897999999,3.7309332295000002,3.8221767829000002,5.0702111416999998,10.026958047300001,3.5663106902999999,6.4106923837999998,3.4981716975000001,4.1861456664999999,3.9395508163000001,3.9088619286999999,4.3942857739000001,5.4344498301000002,3.5030212065000002,3.5990010524999998,3.9756901947999999,3.6956570413000001,3.0616981361,4.2481244591999996
借方,-0.50629999999999997,-0.85207999999999995,-0.19617999999999999,-0.49708999999999998,-4.9228399999999999,-0.32984000000000102,-0.43524999999999903,-0.52939000000000003,-0.25921,-0.52710999999999997,-0.54069,-0.40056000000000003,-0.23474999999999999,-0.53610999999999998,-0.78425999999999996,-0.79526092452999897,-0.78565606192299997,-1.2348637947059999,-1.634153408799,-0.82932525184999994,-0.85809715284300003,-1.264330613901,-1.0233509851360001,-1.3949981616560001,-0.91776879434400005,-1.1623337714919999,-1.5036040623,-1.726149858828,-2.3361405518799998,-0.90018216957200003,-1.3280320091060001,-1.664003336163,-1.2629045115590001,-1.0076187435849999,-0.99058600186300005,-1.80267597587827,-2.04228228259886,-1.56565638140909,-1.9488351503136401,-3.0092137964204499,-1.2898970278284101,-2.3415463735386401,-2.61694675805682,-2.9523736320318101,-1.4975329799999999,-1.9489714300000001,-2.29439203,-2.6571011499999999,-1.8893676699999999,-3.7405731000000002,-2.1232423200000001,-3.7206159900000002,-3.19507881,-1.8833624099999999,-2.5951640199999999,-2.9737371600000002,-2.5065208299999999,-2.2647721000000001,-3.3095060100000002,-2.3210546999999999,-4.3442862900000003,-2.2612647099999998,-2.7855056199999999,-2.4967491399999999,-4.49969529,-6.0909137128999999,-4.6111910988,-5.0689486536999997,-6.7596253583000001,-7.2237472932999998,-6.0080686755999997,-5.6651985957999997,-8.3925491509000008,-7.3433657221999997,-9.5821987813000007,-6.5318116603999998,-8.2210416903999999,-10.695858775,-7.9603870761,-7.6733387411000002,-9.4462932810000009,-12.9763688263,-14.5284122802,-7.7700317668999999,-10.825286502000001,-6.7665957481000003,-14.5840801962,-4.6343657556000002,-11.110652469,-5.1300430712000002,-13.883383534,-5.4517935938999997,-11.8907903492,-5.2124430227999996,-9.9688692540999995,-6.0286516048000003,-5.0748589123999999,-14.1929995809,-13.3143762034,-3.7928170681000002,-4.3213758417000001,-9.9554673864000005,-11.567101395,-3.9233894511999998
1.B 初次收入,-17.730399999999999,-94.352850000000004,-66.217969999999994,11.86416,-38.516219999999997,-41.635179999999998,-40.581530000000001,-23.969889999999999,-31.121214474999999,-61.678007700000002,-44.27786354525,-9.5783262452499294,-12.382348217500001,-73.708633572500005,-46.821095820750003,-58.820506357203897,-17.265975271225201,-67.699595021435997,-47.670450569569098,-16.8154603426349,-10.769873225971001,-25.729324228222001,-36.252683114435001,-29.433004421540598,22.1696996591144,-46.033592215573002,-21.483812763517101,-5.9683993260409904,-22.321996434429,-62.627559415058997,-59.216717474997097,-16.971757701755902,-9.1039932624269695E-2,-59.991072057798299,-10.837951730363301,19.486214361960101,32.974565664020503,1.42790058698347,53.266854658553598,-7.2256993408017802,162.89676449026999,105.500212611476,30.562490036012001,-13.159162187118101,-28.784537781125,-65.985141177825,-86.621816989124994,96.065690624774405,-52.357499628288998,-179.370106216664,-19.475587139581599,-7.7901978719573899,-168.32651694769999,-162.37291708399999,-285.06214847820002,-87.414086726175,222.925952698077,-103.4612248625,21.4646374975001,-339.79767866999998,24.026504833035599,-173.83192311121499,-103.19128868446499,-531.42458323509197,127.85161277792901,111.473844908679,36.1106937680089,-142.42400836556899,68.837420888018102,-118.242878373753,-260.02592966108898,-212.55980090196499,-44.9960241162972,-125.569568197351,-5.0059760950526897,-373.22633195200399,49.576491474219402,-40.824506483711502,-85.0562157318966,-88.470915529096601,-122.215825415482,-257.22812382733798,-4.6204694465533303,-229.58112016794101,158.03926638311299,-138.668023786464,-137.125745099802,-274.09006741419699,-146.5189620731,-309.45431786210003,-304.15912470630002,-421.79187442580002,-191.23935042100001,-335.52265439860003,-254.58264231679999,-463.41663764330002,-346.29022747030001,-742.63940473340006,-238.50929165049999,-216.26104075949999,-140.1197086784,-548.6363313219,-367.18897831229998,-426.47145988289998
贷方,0.5796,2.0470999999999999,1.16574,52.048960000000001,13.64541,13.91438,14.253869999999999,41.486600000000003,17.521305524999999,20.663043299999998,26.326203454750001,60.997989414750002,25.940562947499998,23.439711177500001,21.753826009250002,22.761702571276,18.3586188138488,25.105231450672001,21.350115531393801,18.628728532129202,37.602726117717999,36.027588574443001,34.595545272216,52.721067516182003,47.998922120951001,46.929441982303999,52.069052910952003,58.577202593128,74.927570074656998,80.868930135748002,84.563821253846996,152.368014106792,109.542503400301,124.540157549212,132.106871383411,179.44232495795001,151.08466079918799,176.27041288427199,224.91502181389899,282.49161953121501,290.65829777065198,309.91395226204997,267.61171847976101,249.68849564001599,213.81478731000001,257.61793747000002,251.03018365,360.04585451000003,294.49992283732701,287.52002096448001,430.95123007854698,411.27357171673401,355.18118336160001,377.3585806918,259.19391319559998,450.94220681762499,612.616354249045,322.00172165750001,478.65015085750002,257.1022071575,536.97298828750002,446.0117890775,532.14692172749994,324.59989711750001,529.10342108249995,660.90761407310004,639.47420959709996,564.23766004649997,631.13852149688796,650.410259660973,402.94950763371099,553.66115537020096,502.42173199784298,590.50410025433496,707.21535977926897,466.39453788548798,677.64128690959103,717.21243019033102,766.30363642500299,735.82484518142496,631.26319246171704,699.48844548316094,822.42021636943798,531.79151116456296,753.11579219253395,725.79733959106102,707.50240731083295,548.72742567760804,298.34136544220001,752.92169881960001,766.2073893063,637.55443478500001,794.31927839180003,1022.8179645705,840.48045190009998,615.53765081150004,623.95450303600001,533.83735177649999,800.82309322050003,744.63007915260005,559.50350749400002,658.31322023259997,680.59035155310005,501.47937062779999
