cc_d,id,country,region_d,time,INFLOWS,OUTFLOWS,debt_outflows,di_outflows,debt_inflows,di_inflows,equity_outflows,equity_inflows,errors_omissions,finl_acct,portfolio_outflows,portfolio_inflows,other_assets,other_liabs,reserve_flows,debt_outflows_bpm5,di_outflows_bpm5,debt_inflows_bpm5,di_inflows_bpm5,equity_outflows_bpm5,equity_inflows_bpm5,errors_omissions_bpm5,finl_acct_bpm5,portfolio_outflows_bpm5,portfolio_inflows_bpm5,other_assets_bpm5,other_liabs_bpm5,reserve_flows_bpm5,other_inflows_net,other_inflows_net_bpm5,xusv,NETFLOWS,id_time,date,qtr,yr,yr_qtr
US,111,US,1.0,1996-04-01,103.4000015258789,71.69999694824219,5.5,19.2,52.8,19.0,25.1,6.3,-0.9,-31.8,30.6,59.1,21.9,25.3,0.5,-5.45,-16.83,52.82,16.7,-25.13,6.28,-0.91,31.8,-30.58,59.11,-21.93,25.32,-0.52,3.400000095367432,47.25,,31.70000457763672,111_145,1996-04-01,2,1996,1996_2
US,111,US,1.0,1996-07-01,146.8999938964844,103.0999984741211,21.3,27.1,99.4,18.9,11.9,-2.2,-5.6,-43.9,33.2,97.1,42.8,30.9,-7.5,-21.27,-24.8,99.35,16.6,-11.91,-2.22,-5.65,43.87,-33.18,97.13,-42.76,30.88,7.49,-11.89999961853027,73.63999938964844,,43.79999542236328,111_146,1996-07-01,3,1996,1996_3
US,111,US,1.0,1996-10-01,224.5,172.6999969482422,25.9,29.7,112.5,31.3,16.2,3.3,-20.3,-51.6,42.0,115.9,101.0,77.3,0.3,-25.86,-23.52,112.54,25.08,-16.16,3.33,-20.25,51.63,-42.02,115.87,-101.04,77.26,-0.32,-23.70000076293945,178.3000030517578,,51.80000305175781,111_147,1996-10-01,4,1996,1996_4
US,111,US,1.0,1997-01-01,171.1000061035156,159.1000061035156,5.3,31.4,86.1,27.4,19.0,8.2,9.2,-12.0,24.4,94.4,103.3,49.3,-4.5,-5.32,-32.67,86.14,28.67,-19.03,8.22,9.23,11.95,-24.35,94.36,-103.31,49.26,4.48,-54.0,152.5700073242188,,12.0,111_148,1997-01-01,1,1997,1997_1
US,111,US,1.0,1997-04-01,144.6999969482422,99.30000305175781,12.8,31.2,75.9,27.6,18.5,22.2,-15.8,-45.4,31.3,98.1,36.8,19.0,0.2,-12.78,-27.39,75.87,23.78,-18.5,22.21,-15.78,45.43,-31.28,98.08,-36.76,18.99,-0.24,-17.79999923706055,55.75,,45.39999389648438,111_149,1997-04-01,2,1997,1997_2
US,111,US,1.0,1997-07-01,176.6999969482422,129.5,32.4,32.1,68.4,27.9,19.0,26.6,-2.2,-47.0,51.4,95.1,46.0,53.7,0.7,-32.41,-23.37,68.42,19.09,-18.99,26.64,-2.19,47.02,-51.4,95.06,-46.04,53.68,-0.73,7.699999809265137,99.72000122070312,,47.19999694824219,111_150,1997-07-01,3,1997,1997_3
US,111,US,1.0,1997-10-01,228.6999969482422,113.0999984741211,9.1,26.6,35.6,39.3,0.8,10.0,-69.2,-115.5,9.8,45.6,76.7,143.8,4.5,-9.06,-21.39,35.64,34.05,-0.77,9.97,-69.21,115.55,-9.82,45.61,-76.7,143.8,-4.52,67.0999984741211,220.5,,115.5999984741211,111_151,1997-10-01,4,1997,1997_4
US,111,US,1.0,1998-01-01,77.69999694824219,76.5,12.5,44.3,41.7,19.1,6.9,29.6,33.1,-1.3,19.5,71.4,12.7,-12.8,0.4,-12.55,-45.25,41.72,20.06,-6.9,29.64,33.08,1.27,-19.45,71.36,-12.7,-12.75,-0.44,-25.5,-0.05000000074505806,,1.199996948242188,111_152,1998-01-01,1,1998,1998_1
US,111,US,1.0,1998-04-01,155.0,138.6999969482422,29.8,46.7,67.9,20.8,13.2,13.2,37.4,-16.3,43.0,81.1,49.0,53.1,1.9,-29.78,-46.88,67.94,21.04,-13.19,13.16,37.37,16.31,-42.96,81.09,-49.03,53.06,-1.95,4.099999904632568,102.0899963378906,,16.30000305175781,111_153,1998-04-01,2,1998,1998_2
US,111,US,1.0,1998-07-01,84.19999694824219,66.4000015258789,-6.5,30.4,-14.7,32.5,-1.3,-8.5,54.0,-17.8,-7.8,-23.2,43.8,74.9,2.0,6.53,-22.97,-14.74,25.12,1.26,-8.5,53.99,17.84,7.78,-23.24,-43.8,74.95,-2.02,31.10000038146973,118.75,,17.79999542236328,111_154,1998-07-01,3,1998,1998_3
US,111,US,1.0,1998-10-01,136.0,97.80000305175781,-7.0,53.5,50.7,138.7,82.5,7.7,23.6,-38.3,75.6,58.4,-31.3,-61.1,2.3,6.96,-27.54,50.69,112.81,-82.53,7.66,23.6,38.32,-75.58,58.36,31.33,-61.06,-2.32,-29.79999923706055,-92.38999938964844,,38.19999694824219,111_155,1998-10-01,4,1998,1998_4
US,111,US,1.0,1999-01-01,114.5,99.80000305175781,4.4,79.6,23.5,35.0,-5.0,10.8,33.8,-14.8,-0.6,34.3,20.8,45.2,-4.1,-2.27,-72.24,22.42,27.66,4.97,10.81,35.0,14.79,2.7,33.23,-22.89,46.33,4.06,24.39999961853027,69.22000122070312,,14.69999694824219,111_156,1999-01-01,1,1999,1999_1
US,111,US,1.0,1999-04-01,255.3000030517578,190.3999938964844,-0.4,57.0,15.8,148.8,71.1,33.1,2.0,-64.9,70.7,49.0,62.7,57.5,-1.1,1.38,-52.26,37.76,143.99,-71.07,33.12,6.7,64.79,-69.68,70.88,-63.71,35.58,1.15,-5.199999809265137,99.29000091552734,,64.90000915527344,111_157,1999-04-01,2,1999,1999_2
US,111,US,1.0,1999-07-01,166.3999938964844,137.1000061035156,16.5,75.8,88.4,61.1,30.4,23.3,55.8,-29.3,46.9,111.7,14.4,-6.4,-2.0,-9.39,-66.77,71.88,51.94,-30.4,23.31,59.56,29.1,-39.79,95.19,-21.59,10.11,1.95,-20.79999923706055,31.70000076293945,,29.29998779296875,111_158,1999-07-01,3,1999,1999_3
US,111,US,1.0,1999-10-01,229.0,108.0,6.2,35.1,38.6,67.5,17.8,45.1,-37.2,-120.9,24.0,83.7,48.9,77.8,-1.6,2.35,-33.67,41.25,65.85,-17.81,45.05,-33.55,120.73,-15.46,86.3,-57.45,75.16,1.57,28.89999961853027,132.6100006103516,,121.0,111_159,1999-10-01,4,1999,1999_4
US,111,US,1.0,2000-01-01,258.2999877929688,226.6000061035156,22.8,54.5,67.9,67.6,18.8,66.5,54.0,-31.7,41.6,134.4,130.5,56.3,0.6,-13.75,-38.51,63.58,51.47,-18.79,66.49,56.22,31.53,-32.54,130.07,-139.58,60.62,-0.55,-74.19999694824219,200.1999969482422,,31.69998168945312,111_160,2000-01-01,1,2000,2000_1
US,111,US,1.0,2000-04-01,252.6999969482422,115.4000015258789,-18.7,58.1,36.7,97.8,47.2,34.0,-42.9,-137.3,28.5,70.7,28.8,84.2,-2.0,9.05,-55.41,52.9,94.95,-47.22,33.97,-38.68,137.15,-38.17,86.87,-19.12,68.03,2.01,55.40000152587891,87.1500015258789,,137.2999877929688,111_161,2000-04-01,2,2000,2000_2
US,111,US,1.0,2000-07-01,243.6000061035156,83.69999694824219,30.3,38.9,55.2,78.5,16.6,53.7,-43.7,-159.8,46.8,108.9,-2.0,56.2,0.3,-15.78,-42.71,65.48,82.12,-16.58,53.66,-42.08,159.61,-32.36,119.13,-12.52,45.95,-0.35,58.20000076293945,58.47000122070312,,159.9000091552734,111_162,2000-07-01,3,2000,2000_3
US,111,US,1.0,2000-10-01,311.5,161.6000061035156,18.6,34.9,88.5,105.2,24.1,39.5,-39.7,-149.9,42.7,128.0,84.0,78.3,1.4,-0.71,-22.58,61.02,92.73,-24.12,39.49,-36.8,149.7,-24.83,100.51,-101.9,105.78,-1.41,-5.699999809265137,207.6799926757812,,149.8999938964844,111_163,2000-10-01,4,2000,2000_4
US,111,US,1.0,2001-01-01,322.2999877929688,212.6999969482422,13.8,31.6,81.4,50.7,21.5,39.9,-13.4,-109.8,35.4,121.3,145.7,150.3,-0.2,-3.81,-39.91,95.05,58.69,-21.55,39.93,-14.09,109.4,-25.36,134.98,-155.65,136.64,0.2,4.599999904632568,292.2900085449219,,109.5999908447266,111_164,2001-01-01,1,2001,2001_1
US,111,US,1.0,2001-04-01,217.0,96.9000015258789,-11.1,38.3,63.0,69.4,55.7,34.7,-23.4,-120.0,44.7,97.7,13.9,49.9,1.3,5.51,-30.41,68.65,61.04,-55.71,34.67,-20.34,119.58,-50.2,103.33,-8.38,44.2,-1.34,36.0,52.58000183105469,,120.0999984741211,111_165,2001-04-01,2,2001,2001_2
US,111,US,1.0,2001-07-01,27.89999961853027,-33.09999847412109,-20.8,47.7,55.4,17.4,10.9,13.7,43.8,-60.9,-9.9,69.1,-70.9,-58.6,3.6,22.53,-47.37,37.82,16.58,-10.89,13.69,43.68,60.39,11.64,51.51,69.11,-41.07,-3.57,12.30000019073486,-110.1800003051758,,61.0,111_166,2001-07-01,3,2001,2001_3
US,111,US,1.0,2001-10-01,221.3000030517578,105.0,15.8,28.5,110.2,35.0,21.0,33.2,-27.0,-116.3,36.8,143.4,39.7,42.9,0.2,-5.75,-24.66,105.36,30.72,-20.98,33.17,-26.09,115.79,-26.73,138.53,-49.79,47.73,-0.22,3.200000047683716,97.5199966430664,,116.3000030517578,111_167,2001-10-01,4,2001,2001_4
US,111,US,1.0,2002-01-01,178.6000061035156,93.30000305175781,16.6,56.2,82.4,29.8,-2.0,23.6,6.9,-85.3,14.6,106.0,22.5,42.8,-0.4,-11.01,-51.75,67.25,25.09,2.0,23.56,5.18,85.0,-9.01,90.81,-28.06,57.93,0.39,20.29999923706055,85.98999786376953,,85.30000305175781,111_168,2002-01-01,1,2002,2002_1
US,111,US,1.0,2002-04-01,252.0,159.8999938964844,23.1,58.2,148.4,27.8,19.0,10.7,24.5,-92.0,42.1,159.2,59.6,65.0,1.9,-1.73,-39.65,110.02,8.91,-19.01,10.74,25.67,91.68,-20.74,120.75,-80.97,103.38,-1.86,5.400000095367432,184.3500061035156,,92.10000610351562,111_169,2002-04-01,2,2002,2002_2
US,111,US,1.0,2002-07-01,167.6000061035156,6.400000095367432,3.3,41.9,111.3,21.1,-12.8,7.2,-31.6,-161.1,-9.5,118.5,-26.0,28.0,1.4,-7.94,-36.75,96.57,15.39,12.83,7.16,-31.59,160.52,4.88,103.73,30.59,42.68,-1.41,54.0,12.09000015258789,,161.2000122070312,111_170,2002-07-01,3,2002,2002_3
US,111,US,1.0,2002-10-01,223.8000030517578,55.79999923706055,19.6,22.6,107.9,32.3,12.8,12.6,-42.5,-167.9,32.3,120.6,0.9,70.9,0.8,-10.93,-26.3,99.7,34.99,-12.77,12.61,-42.36,167.0,-23.71,112.32,-9.49,79.19,-0.81,70.0,88.68000030517578,,168.0,111_171,2002-10-01,4,2002,2002_4
US,111,US,1.0,2003-01-01,251.6999969482422,96.0999984741211,-22.5,36.4,101.6,47.9,33.5,-2.7,-30.3,-155.5,11.0,98.9,48.7,104.9,-0.1,24.67,-27.67,101.62,37.73,-33.52,-2.74,-32.28,154.05,-8.85,98.88,-50.89,104.86,0.08,56.20000076293945,155.75,,155.6000061035156,111_172,2003-01-01,1,2003,2003_1
US,111,US,1.0,2003-04-01,226.1999969482422,164.5,23.5,53.8,172.4,3.0,18.7,19.7,69.9,-61.6,42.2,192.0,68.5,31.2,0.2,-14.58,-49.53,172.36,-3.16,-18.71,19.66,72.11,59.76,-33.29,192.01,-77.46,31.18,-0.17,-37.29999923706055,108.6399993896484,,61.69999694824219,111_173,2003-04-01,2,2003,2003_2
US,111,US,1.0,2003-07-01,141.5,10.89999961853027,-25.5,51.3,87.4,10.7,38.8,-4.8,15.5,-130.7,13.3,82.6,-53.7,48.2,0.6,19.79,-43.08,87.36,0.41,-38.8,-4.76,13.33,128.53,-19.0,82.6,59.46,48.15,-0.6,101.9000015258789,-11.3100004196167,,130.6000061035156,111_174,2003-07-01,3,2003,2003_3
US,111,US,1.0,2003-10-01,292.3999938964844,101.0999984741211,39.6,53.7,154.8,55.5,27.0,21.8,-64.9,-191.3,66.6,176.7,-19.2,60.2,-2.2,-35.01,-29.29,154.85,28.77,-26.98,21.82,-65.13,189.01,-61.99,176.67,14.64,60.2,2.22,79.4000015258789,45.56000137329102,,191.2999877929688,111_175,2003-10-01,4,2003,2003_4
US,111,US,1.0,2004-01-01,478.6000061035156,376.7000122070312,27.7,99.4,215.5,45.1,16.9,5.3,26.1,-101.9,44.6,220.8,232.7,212.7,-0.6,-22.58,-83.01,215.54,26.43,-16.88,5.27,22.79,99.65,-39.46,220.81,-237.79,212.67,0.56,-20.0,450.4599914550781,,101.8999938964844,111_176,2004-01-01,1,2004,2004_1
US,111,US,1.0,2004-04-01,345.7999877929688,184.1999969482422,13.4,87.9,214.9,46.8,40.3,8.6,-5.3,-161.6,53.7,223.5,42.6,75.5,-1.1,-13.78,-77.8,214.91,34.34,-40.25,8.56,-3.69,159.26,-54.03,223.47,-42.22,75.5,1.13,32.90000152587891,117.7200012207031,,161.5999908447266,111_177,2004-04-01,2,2004,2004_2
US,111,US,1.0,2004-07-01,293.2999877929688,191.0,28.7,73.1,161.9,53.3,17.9,1.0,69.6,-102.4,46.7,162.9,71.2,77.1,-0.4,-22.66,-58.0,161.91,35.7,-17.91,0.98,66.64,99.84,-40.57,162.89,-77.32,77.14,0.43,5.900000095367432,154.4600067138672,,102.2999877929688,111_178,2004-07-01,3,2004,2004_3
US,111,US,1.0,2004-10-01,483.2999877929688,309.7000122070312,37.3,113.7,213.2,68.5,9.7,47.0,7.6,-173.5,47.0,260.2,149.0,154.6,-0.7,-33.6,-97.42,213.19,49.51,-9.71,46.98,7.4,170.77,-43.3,260.17,-152.76,154.58,0.7,5.599999904632568,307.3399963378906,,173.5999755859375,111_179,2004-10-01,4,2004,2004_4
US,111,US,1.0,2005-01-01,235.8999938964844,137.5,14.5,61.8,165.7,40.6,46.1,19.3,57.6,-98.4,60.6,185.0,15.1,10.3,-5.3,-16.91,-63.31,165.74,39.11,-46.09,19.27,58.92,95.41,-63.0,185.01,-12.7,10.3,5.34,-4.800000190734863,23.0,,98.39999389648438,111_180,2005-01-01,1,2005,2005_1
US,111,US,1.0,2005-04-01,325.3999938964844,237.8000030517578,31.9,57.7,148.4,11.6,30.0,12.3,97.2,-87.7,62.0,160.6,118.1,153.2,0.8,-29.2,-43.88,148.37,-5.5,-30.02,12.28,97.29,84.45,-59.22,160.65,-120.83,153.24,-0.79,35.09999847412109,274.0700073242188,,87.59999084472656,111_181,2005-04-01,2,2005,2005_2
US,111,US,1.0,2005-07-01,431.2999877929688,219.1999969482422,7.1,-2.1,183.3,43.9,51.4,31.7,-26.6,-212.1,58.5,215.1,162.8,172.3,-4.8,-9.57,3.11,183.31,39.47,-51.42,31.74,-30.62,208.69,-60.99,215.05,-160.3,172.34,4.77,9.5,332.6400146484375,,212.0999908447266,111_182,2005-07-01,3,2005,2005_3
US,111,US,1.0,2005-10-01,284.2999877929688,-17.5,27.1,-64.9,245.4,46.2,59.2,26.0,-94.0,-301.8,86.2,271.3,-38.8,-33.2,-4.8,-15.17,67.84,245.37,39.55,-59.15,25.96,-93.64,298.08,-74.32,271.33,26.88,-33.2,4.78,5.599999904632568,-60.08000183105469,,301.7999877929688,111_183,2005-10-01,4,2005,2005_4
US,111,US,1.0,2006-01-01,584.0999755859375,431.3999938964844,58.0,101.9,182.1,82.8,42.5,64.2,31.4,-154.4,100.5,246.3,229.0,255.0,-0.5,-52.46,-66.97,182.05,43.84,-42.45,64.24,29.73,150.39,-94.91,246.29,-234.49,255.0,0.51,26.0,489.489990234375,,152.6999816894531,111_184,2006-01-01,1,2006,2006_1
US,111,US,1.0,2006-04-01,431.7999877929688,243.1999969482422,88.0,55.0,241.8,89.8,21.9,23.0,6.6,-202.7,109.8,264.8,78.4,77.2,0.5,-74.28,-37.42,241.82,68.1,-21.86,23.01,6.44,198.57,-96.14,264.83,-92.09,77.21,-0.54,-1.200000047683716,169.3000030517578,,188.5999908447266,111_185,2006-04-01,2,2006,2006_2
US,111,US,1.0,2006-07-01,533.0,303.8999938964844,136.0,79.7,268.7,63.1,9.1,35.4,-8.7,-244.2,145.0,304.1,79.2,165.8,-1.0,-143.49,-79.74,268.71,58.88,-9.05,35.41,-11.61,239.97,-152.54,304.11,-71.71,165.83,1.01,86.5999984741211,237.5399932861328,,229.1000061035156,111_186,2006-07-01,3,2006,2006_3
US,111,US,1.0,2006-10-01,571.5,348.3999938964844,74.1,47.1,288.7,62.8,64.0,22.8,-30.8,-222.0,138.1,311.5,163.2,197.2,-1.4,-91.33,-60.79,288.68,72.34,-63.97,22.83,-31.31,217.84,-155.3,311.51,-146.0,197.24,1.42,34.0,343.239990234375,,223.1000061035156,111_187,2006-10-01,4,2006,2006_4
US,111,US,1.0,2007-01-01,788.7000122070312,553.7000122070312,46.6,167.5,334.2,111.8,51.2,42.5,-62.7,-249.8,97.8,376.7,288.4,300.2,0.1,-50.92,-109.02,334.18,49.46,-51.22,42.51,-67.74,245.92,-102.14,376.69,-284.09,300.22,-0.07,11.80000019073486,584.3099975585938,,235.0,111_188,2007-01-01,1,2007,2007_1
US,111,US,1.0,2007-04-01,738.0999755859375,581.2999877929688,139.7,106.5,288.6,85.9,34.2,104.8,36.9,-155.7,173.9,393.4,300.9,258.8,0.0,-140.14,-94.33,288.6,69.88,-34.15,104.76,35.09,151.92,-174.29,393.36,-300.52,258.82,0.02,-42.09999847412109,559.3400268554688,,156.7999877929688,111_189,2007-04-01,2,2007,2007_2
US,111,US,1.0,2007-07-01,298.6000061035156,225.1999969482422,66.8,112.7,52.8,115.0,64.3,20.5,112.8,-79.3,131.1,73.3,-18.6,110.3,0.1,-67.28,-90.3,52.81,88.67,-64.31,20.53,106.07,75.4,-131.59,73.34,19.08,110.26,-0.05,128.8999938964844,91.18000030517578,,73.40000915527344,111_190,2007-07-01,3,2007,2007_3
US,111,US,1.0,2007-10-01,364.7999877929688,203.1000061035156,-20.1,137.2,205.4,34.0,-1.9,107.8,22.7,-148.2,-22.0,313.2,87.9,17.6,0.0,15.37,-120.4,205.4,13.15,1.91,107.82,19.23,144.14,17.27,313.22,-83.17,17.57,-0.02,-70.30000305175781,100.7399978637695,,161.6999816894531,111_191,2007-10-01,4,2007,2007_4
US,111,US,1.0,2008-01-01,473.0,266.6000061035156,8.4,120.8,165.5,105.3,18.0,69.4,-34.8,-198.4,26.4,234.9,119.4,132.8,0.3,-4.12,-109.62,165.48,89.69,-18.02,69.38,-40.35,193.95,-22.15,234.85,-123.71,132.85,-0.28,13.39999961853027,256.5599975585938,,206.3999938964844,111_192,2008-01-01,1,2008,2008_1
US,111,US,1.0,2008-04-01,0.800000011920929,-160.0,-19.0,114.4,184.6,87.3,12.5,38.3,24.0,-158.4,-6.5,222.9,-267.9,-309.4,1.3,23.46,-101.03,184.58,69.51,-12.51,38.34,24.83,154.02,10.95,222.92,263.45,-309.42,-1.27,-41.5,-572.8699951171875,,160.8000030517578,111_193,2008-04-01,2,2008,2008_2
US,111,US,1.0,2008-07-01,96.0,-85.4000015258789,-116.1,95.0,14.7,86.6,-23.6,11.3,21.5,-176.5,-139.8,26.0,-40.6,-16.6,0.2,116.4,-78.97,14.67,66.49,23.64,11.3,15.63,172.34,140.04,25.97,40.3,-16.59,-0.18,24.0,-56.88999938964844,,181.3999938964844,111_194,2008-07-01,3,2008,2008_3
US,111,US,1.0,2008-10-01,-107.4000015258789,-343.7999877929688,-119.0,13.4,32.2,61.9,-45.4,7.8,-61.0,-218.7,-164.4,39.9,-192.8,-209.2,3.1,106.01,-39.47,32.15,84.41,45.44,7.79,-59.55,215.1,151.45,39.94,205.72,-209.21,-3.11,-16.39999961853027,-414.9299926757812,,236.3999938964844,111_195,2008-10-01,4,2008,2008_4
US,111,US,1.0,2009-01-01,-109.4000015258789,-112.1999969482422,71.8,86.8,80.8,7.1,-0.6,15.1,75.7,-9.9,71.2,95.9,-270.2,-212.4,1.0,,,,,,,,,,,,,,57.79999923706055,,,2.799995422363281,111_196,2009-01-01,1,2009,2009_1
US,111,US,1.0,2009-04-01,-12.30000019073486,-22.70000076293945,102.8,95.1,21.8,55.8,35.3,49.9,75.7,-17.9,138.0,71.7,-255.8,-139.8,3.7,,,,,,,,,,,,,,116.0,,,10.40000057220459,111_197,2009-04-01,2,2009,2009_2
US,111,US,1.0,2009-07-01,346.8999938964844,274.7000122070312,118.0,101.0,-13.7,66.4,26.2,85.7,78.5,-83.0,144.3,72.0,29.4,208.5,48.9,,,,,,,,,,,,,,179.1000061035156,,,72.19998168945312,111_198,2009-07-01,3,2009,2009_3
US,111,US,1.0,2009-10-01,100.1999969482422,-61.0,19.5,29.7,49.1,31.8,2.9,68.6,-83.5,-180.6,22.4,117.7,-113.1,-49.3,-1.4,,,,,,,,,,,,,,63.79999923706055,,,161.1999969482422,111_199,2009-10-01,4,2009,2009_4
US,111,US,1.0,2010-01-01,320.7000122070312,262.2999877929688,67.5,106.8,122.1,45.3,11.3,65.2,16.2,-74.6,78.8,187.3,76.7,88.1,0.8,,,,,,,,,,,,,,11.39999961853027,,,58.4000244140625,111_200,2010-01-01,1,2010,2010_1
US,111,US,1.0,2010-04-01,187.6000061035156,171.1999969482422,-24.1,79.3,97.0,37.7,22.3,34.6,88.8,-26.5,-1.9,131.5,93.8,18.4,0.2,,,,,,,,,,,,,,-75.4000015258789,,,16.40000915527344,111_201,2010-04-01,2,2010,2010_2
US,111,US,1.0,2010-07-01,560.7000122070312,316.1000061035156,32.2,115.1,288.2,109.9,16.9,40.7,-97.1,-232.7,49.1,328.9,151.9,121.9,1.1,,,,,,,,,,,,,,-30.0,,,244.6000061035156,111_202,2010-07-01,3,2010,2010_3
US,111,US,1.0,2010-10-01,322.0,207.3000030517578,44.9,48.6,134.2,71.1,28.7,38.5,-15.4,-114.5,73.6,172.7,85.1,78.2,-0.2,,,,,,,,,,,,,,-6.900000095367432,,,114.6999969482422,111_203,2010-10-01,4,2010,2010_4
US,111,US,1.0,2011-01-01,597.9000244140625,395.0,88.1,139.4,110.2,74.2,27.9,39.0,-100.5,-205.9,116.0,149.2,139.6,374.5,3.6,,,,,,,,,,,,,,234.8999938964844,,,202.9000244140625,111_204,2011-01-01,1,2011,2011_1
US,111,US,1.0,2011-04-01,130.3999938964844,4.599999904632568,62.9,153.3,71.2,79.2,6.4,34.4,-2.5,-135.5,69.3,105.7,-218.0,-54.5,6.3,,,,,,,,,,,,,,163.5,,,125.7999954223633,111_205,2011-04-01,2,2011,2011_2
US,111,US,1.0,2011-07-01,252.3999938964844,89.9000015258789,-45.7,80.1,58.2,63.6,2.1,19.0,-27.1,-161.0,-43.6,77.1,53.4,111.7,4.1,,,,,,,,,,,,,,58.29999923706055,,,162.5,111_206,2011-07-01,3,2011,2011_3
US,111,US,1.0,2011-10-01,2.799999952316284,-12.69999980926514,-26.9,63.8,-51.4,46.5,-29.4,31.0,68.5,-39.4,-56.3,-20.4,-20.2,-23.3,1.9,,,,,,,,,,,,,,-3.099999904632568,,,15.5,111_207,2011-10-01,4,2011,2011_4
US,111,US,1.0,2012-01-01,189.1000061035156,-69.19999694824219,-15.7,119.8,185.7,48.1,17.9,64.1,-151.5,-251.0,2.2,249.8,-191.2,-108.8,1.2,,,,,,,,,,,,,,82.4000015258789,,,258.2999877929688,111_208,2012-01-01,1,2012,2012_1
US,111,US,1.0,2012-04-01,-122.1999969482422,-169.5,1.2,97.6,-22.8,95.0,53.6,30.7,72.3,-49.6,54.8,7.9,-321.9,-225.1,3.3,,,,,,,,,,,,,,96.80000305175781,,,47.30000305175781,111_209,2012-04-01,2,2012,2012_2
US,111,US,1.0,2012-07-01,298.3999938964844,303.8999938964844,96.1,95.2,191.8,44.9,35.6,30.9,130.8,10.6,131.7,222.6,77.0,30.9,0.8,,,,,,,,,,,,,,-46.09999847412109,,,-5.5,111_210,2012-07-01,3,2012,2012_3
US,111,US,1.0,2012-10-01,266.7999877929688,107.1999969482422,63.2,64.6,153.3,62.4,-3.2,113.4,-82.4,-162.5,60.0,266.7,-17.4,-62.3,-0.9,,,,,,,,,,,,,,-44.90000152587891,,,159.5999908447266,111_211,2012-10-01,4,2012,2012_4
US,111,US,1.0,2013-01-01,256.2000122070312,222.1000061035156,81.4,84.0,170.8,36.6,70.8,-19.8,37.4,-37.9,152.2,151.0,-14.1,68.6,0.9,,,,,,,,,,,,,,82.69999694824219,,,34.10000610351562,111_212,2013-01-01,1,2013,2013_1
US,111,US,1.0,2013-04-01,249.8000030517578,226.1999969482422,19.1,145.1,22.2,102.5,149.7,-30.6,67.0,-26.8,168.8,-8.4,-87.7,155.7,-0.2,,,,,,,,,,,,,,243.3999938964844,,,23.60000610351562,111_213,2013-04-01,2,2013,2013_2
US,111,US,1.0,2013-07-01,173.6000061035156,36.0,43.9,108.1,130.0,79.3,-29.0,70.0,-27.3,-131.1,15.0,200.0,-87.1,-105.7,-1.0,,,,,,,,,,,,,,-18.60000038146973,,,137.6000061035156,111_214,2013-07-01,3,2013,2013_3
US,111,US,1.0,2013-10-01,372.6000061035156,168.6000061035156,49.4,55.6,251.6,69.8,95.9,-82.2,-133.8,-201.1,145.3,169.4,-32.3,133.4,-2.8,,,,,,,,,,,,,,165.6999969482422,,,204.0,111_215,2013-10-01,4,2013,2013_4
US,111,US,1.0,2014-01-01,305.7000122070312,200.1000061035156,15.6,79.9,144.8,-69.8,86.5,104.0,-26.7,-99.4,102.1,248.8,18.1,126.7,-1.0,,,,,,,,,,,,,,108.5999984741211,,,105.6000061035156,111_216,2014-01-01,1,2014,2014_1
US,111,US,1.0,2014-04-01,300.2999877929688,229.1999969482422,112.8,95.0,77.2,83.1,91.7,15.5,18.5,-75.4,204.5,92.7,-70.3,124.5,0.8,,,,,,,,,,,,,,194.8000030517578,,,71.09999084472656,111_217,2014-04-01,2,2014,2014_2
US,111,US,1.0,2014-07-01,374.0,353.8999938964844,19.0,123.6,159.3,116.3,109.5,71.2,63.0,-44.4,128.5,230.5,101.8,27.2,-0.9,,,,,,,,,,,,,,-74.5999984741211,,,20.10000610351562,111_218,2014-07-01,3,2014,2014_3
US,111,US,1.0,2014-10-01,129.6000061035156,87.0,3.7,89.0,162.1,122.3,143.9,-36.4,22.4,-74.3,147.6,125.7,-149.6,-118.4,-2.5,,,,,,,,,,,,,,31.20000076293945,,,42.60000610351562,111_219,2014-10-01,4,2014,2014_4
US,111,US,1.0,2015-01-01,430.1000061035156,364.2000122070312,35.4,100.4,76.3,244.5,186.4,31.1,-22.6,-106.0,221.8,107.4,42.0,78.2,-4.2,,,,,,,,,,,,,,36.20000076293945,,,65.89999389648438,111_220,2015-01-01,1,2015,2015_1
US,111,US,1.0,2015-04-01,185.3999938964844,57.40000152587891,26.9,102.8,265.8,120.6,86.8,-22.6,-22.9,-126.2,113.6,243.2,-159.0,-178.4,-0.9,,,,,,,,,,,,,,-19.39999961853027,,,127.9999923706055,111_221,2015-04-01,2,2015,2015_2
US,111,US,1.0,2015-07-01,-35.70000076293945,-62.09999847412109,-46.9,63.2,-116.0,71.4,-50.6,-30.7,99.3,-25.6,-97.4,-146.8,-27.9,39.7,-0.3,,,,,,,,,,,,,,67.5999984741211,,,26.39999771118164,111_222,2015-07-01,3,2015,2015_3
US,111,US,1.0,2015-10-01,-76.19999694824219,-156.0,-51.9,35.6,175.1,75.0,-25.7,-165.1,28.4,-69.0,-77.6,10.1,-114.0,-161.3,-1.0,,,,,,,,,,,,,,-47.29999923706055,,,79.80000305175781,111_223,2015-10-01,4,2015,2015_4
