中文名称,country,iso3,iso2,date,Debt,Equity,Total
黎巴嫩,Lebanon,LBN,LB,2008-01,162.01,51.92,213.93
立陶宛,Lithuania,LTU,LT,2008-01,-31.05478818181799,-8.53638727272722,-39.59117545454522
墨西哥,Mexico,MEX,MX,2008-01,3123.4,,
巴基斯坦,Pakistan,PAK,PK,2008-01,69.0,-146.833262,-77.83326200000002
菲律宾,Philippines,PHL,PH,2008-01,22.35991073553381,-291.1093116125733,-268.7494008770395
波兰,Poland,POL,PL,2008-01,-267.0,348.0,81.0
罗马尼亚,Romania,ROU,RO,2008-01,457.4326145454518,77.26902272727226,534.701637272724
塞尔维亚,Serbia,SRB,RS,2008-01,2.9435818181818,-27.9640272727271,-25.0204454545453
斯洛伐克,Slovakia,SVK,SK,2008-01,622.1260172727234,-0.73589545454545,621.3901218181779
斯洛文尼亚,Slovenia,SVN,SI,2008-01,2.9435818181818,-89.7792454545449,-86.83566363636311
南非,South Africa,ZAF,ZA,2008-01,-1714.648301036637,-1343.485762359018,-3058.134063395655
泰国,Thailand,THA,TH,2008-01,286.58,-1283.42,-996.8400000000001
土耳其,Türkiye,TUR,TR,2008-01,1251.0,-497.0,754.0
巴西,Brazil,BRA,BR,2008-07,5172.039855685844,-157.2038273459077,5014.836028339936
保加利亚,Bulgaria,BGR,BG,2008-07,-105.8186454108298,-7.973552918839565,-113.7921983296693
智利,Chile,CHL,CL,2008-07,-14.98738676209198,-16.84680281560689,-31.83418957769888
捷克,Czechia,CZE,CZ,2008-07,745.6434316353889,159.0482573726542,904.6916890080431
新兴市场,,,,2008-07,10018.37411402815,-4460.465456510689,5557.908657517462
爱沙尼亚,Estonia,EST,EE,2008-07,2.20775739130436,-24.12763434782622,-21.91987695652186
匈牙利,Hungary,HUN,HU,2008-07,1366.128734347834,977.4057365217445,2343.534470869578
印度,India,IND,IN,2008-07,844.7873383444607,-428.7781875904572,416.0091507540036
韩国,Korea (Republic of),KOR,KR,2008-07,-3706.2,-4288.7,-7994.9
拉脱维亚,Latvia,LVA,LV,2008-07,14.1927260869566,0.0,14.1927260869566
黎巴嫩,Lebanon,LBN,LB,2008-07,110.47,53.32,163.79
立陶宛,Lithuania,LTU,LT,2008-07,-30.27781565217408,-23.02375565217404,-53.30157130434812
墨西哥,Mexico,MEX,MX,2008-07,3974.3,,
巴基斯坦,Pakistan,PAK,PK,2008-07,-1.0,-119.212256,-120.212256
菲律宾,Philippines,PHL,PH,2008-07,395.9854068913814,59.21492935075858,455.20033624214
波兰,Poland,POL,PL,2008-07,141.0,432.0,573.0
罗马尼亚,Romania,ROU,RO,2008-07,-41.94739043478285,13.24654434782616,-28.70084608695669
塞尔维亚,Serbia,SRB,RS,2008-07,3.1539391304348,11.0387869565218,14.1927260869566
斯洛伐克,Slovakia,SVK,SK,2008-07,401.49645130435,2.20775739130436,403.7042086956544
斯洛文尼亚,Slovenia,SVN,SI,2008-07,20.5006043478262,-17.3466652173914,3.1539391304348
南非,South Africa,ZAF,ZA,2008-07,283.9091071222501,-802.9447865632968,-519.0356794410467
泰国,Thailand,THA,TH,2008-07,29.79000000000001,-860.79,-831.0
土耳其,Türkiye,TUR,TR,2008-07,413.0,579.0,992.0
巴西,Brazil,BRA,BR,2008-06,807.0591110478765,-401.6815899273977,405.3775211204788
保加利亚,Bulgaria,BGR,BG,2008-06,18.45796658377555,16.14386083480771,34.60182741858326
智利,Chile,CHL,CL,2008-06,39.67013371004897,56.16044200101153,95.8305757110605
捷克,Czechia,CZE,CZ,2008-06,3322.5022387105,-155.4944352053216,3167.007803505178
新兴市场,,,,2008-06,10100.88158657579,-7629.726161725755,2471.155424850033
爱沙尼亚,Estonia,EST,EE,2008-06,-10.73140571428578,8.087436190476241,-2.64396952380954
匈牙利,Hungary,HUN,HU,2008-06,1635.839497142867,-921.1900876190532,714.649409523814
印度,India,IND,IN,2008-06,-233.2310451609289,-2357.719020462307,-2590.950065623235
韩国,Korea (Republic of),KOR,KR,2008-06,684.8,-5273.1,-4588.3
拉脱维亚,Latvia,LVA,LV,2008-06,-157.0828952380962,1.5552761904762,-155.52761904762
黎巴嫩,Lebanon,LBN,LB,2008-06,90.92,75.88,166.8
立陶宛,Lithuania,LTU,LT,2008-06,15.552761904762,-6.2211047619048,9.3316571428572
墨西哥,Mexico,MEX,MX,2008-06,968.9,,
巴基斯坦,Pakistan,PAK,PK,2008-06,-10.6,-36.54665199999931,-47.14665199999931
菲律宾,Philippines,PHL,PH,2008-06,-618.2607632505624,94.07020792523164,-524.1905553253307
波兰,Poland,POL,PL,2008-06,2314.0,222.0,2536.0
罗马尼亚,Romania,ROU,RO,2008-06,127.2215923809532,8.087436190476241,135.3090285714294
塞尔维亚,Serbia,SRB,RS,2008-06,-41.9924571428574,9.3316571428572,-32.66080000000021
斯洛伐克,Slovakia,SVK,SK,2008-06,684.1659961904803,-0.9331657142857199,683.2328304761946
斯洛文尼亚,Slovenia,SVN,SI,2008-06,3.1105523809524,82.4296380952386,85.540190476191
南非,South Africa,ZAF,ZA,2008-06,-171.9696969696966,351.8939393939386,179.924242424242
泰国,Thailand,THA,TH,2008-06,-538.45,-1247.48,-1785.93
土耳其,Türkiye,TUR,TR,2008-06,1171.0,1845.0,3016.0
巴西,Brazil,BRA,BR,2008-03,4065.537807627537,1283.674212275693,5349.21201990323
保加利亚,Bulgaria,BGR,BG,2008-03,-26.32425806819235,-16.29250606015102,-42.61676412834336
智利,Chile,CHL,CL,2008-03,-37.44673897827361,62.82265817424641,25.3759191959728
捷克,Czechia,CZE,CZ,2008-03,-700.1661640716355,-198.3506677333991,-898.5168318050346
新兴市场,,,,2008-03,1118.860954872708,-2856.737289423006,-1737.876334550298
爱沙尼亚,Estonia,EST,EE,2008-03,45.0269263157881,-21.27134105263093,23.75558526315717
匈牙利,Hungary,HUN,HU,2008-03,708.7859263157678,936.2495368420767,1645.035463157845
印度,India,IND,IN,2008-03,-217.9843939330115,-32.31233939850484,-250.2967333315164
韩国,Korea (Republic of),KOR,KR,2008-03,1183.9,-2987.9,-1804.0
拉脱维亚,Latvia,LVA,LV,2008-03,583.7973894736664,0.0,583.7973894736664
黎巴嫩,Lebanon,LBN,LB,2008-03,12.13,25.48,37.61
立陶宛,Lithuania,LTU,LT,2008-03,13.35281263157854,9.936976842104961,23.2897894736835
墨西哥,Mexico,MEX,MX,2008-03,192.0,,
巴基斯坦,Pakistan,PAK,PK,2008-03,22.0,-159.3952870000001,-137.3952870000001
菲律宾,Philippines,PHL,PH,2008-03,-791.8750073856204,-71.39567973157571,-863.2706871171961
波兰,Poland,POL,PL,2008-03,-3031.0,-219.0,-3250.0
罗马尼亚,Romania,ROU,RO,2008-03,0.0,17.0791789473679,17.0791789473679
塞尔维亚,Serbia,SRB,RS,2008-03,4.6579578947367,-15.526526315789,-10.8685684210523
斯洛伐克,Slovakia,SVK,SK,2008-03,-28.10301263157809,0.77632631578945,-27.32668631578864
斯洛文尼亚,Slovenia,SVN,SI,2008-03,-4.6579578947367,-26.3950947368413,-31.053052631578
南非,South Africa,ZAF,ZA,2008-03,281.1596675766816,25.34326320860763,306.5029307852893
泰国,Thailand,THA,TH,2008-03,148.07,-1100.26,-952.19
土耳其,Türkiye,TUR,TR,2008-03,-1304.0,-370.0,-1674.0
巴西,Brazil,BRA,BR,2008-05,1001.02012483067,1391.999326406028,2393.019451236698
保加利亚,Bulgaria,BGR,BG,2008-05,-21.60761452145997,2.230528567935047,-19.37708595352492
智利,Chile,CHL,CL,2008-05,124.8245496803232,363.8330729725798,488.6576226529029
捷克,Czechia,CZE,CZ,2008-05,-999.3797295620889,655.1296365215233,-344.2500930405656
新兴市场,,,,2008-05,7848.555375809491,2839.359865597289,10687.91524140678
爱沙尼亚,Estonia,EST,EE,2008-05,-46.51543,-21.00195,-67.51738
匈牙利,Hungary,HUN,HU,2008-05,940.88736,76.85158,1017.73894
印度,India,IND,IN,2008-05,-38.67062314540054,-1189.67359050445,-1228.34421364985
韩国,Korea (Republic of),KOR,KR,2008-05,6931.4,741.7,7673.099999999999
拉脱维亚,Latvia,LVA,LV,2008-05,-7.7785,-1.5557,-9.334200000000001
黎巴嫩,Lebanon,LBN,LB,2008-05,134.02,40.92,174.94
立陶宛,Lithuania,LTU,LT,2008-05,19.91296,17.26827,37.18123
墨西哥,Mexico,MEX,MX,2008-05,-152.6,,
巴基斯坦,Pakistan,PAK,PK,2008-05,-13.1,-43.10723000000087,-56.20723000000087
菲律宾,Philippines,PHL,PH,2008-05,64.9500358794996,53.05325170846631,118.0032875879659
波兰,Poland,POL,PL,2008-05,210.0,444.0,654.0
罗马尼亚,Romania,ROU,RO,2008-05,40.4482,-84.63008,-44.18188000000001
塞尔维亚,Serbia,SRB,RS,2008-05,-29.5583,23.3355,-6.222800000000003
斯洛伐克,Slovakia,SVK,SK,2008-05,92.71972000000001,-0.93342,91.78630000000001
斯洛文尼亚,Slovenia,SVN,SI,2008-05,118.2332,23.3355,141.5687
南非,South Africa,ZAF,ZA,2008-05,-1363.60057735205,28.6051699252066,-1334.995407426844
泰国,Thailand,THA,TH,2008-05,526.95,-1189.0,-662.05
土耳其,Türkiye,TUR,TR,2008-05,316.0,1507.0,1823.0
巴西,Brazil,BRA,BR,2008-11,-2613.534662131609,-1756.536809956111,-4370.071472087719
保加利亚,Bulgaria,BGR,BG,2008-11,-183.2598467740668,-1.70247217461191,-184.9623189486787
智利,Chile,CHL,CL,2008-11,-285.4850734962226,381.260892311922,95.77581881569944
捷克,Czechia,CZE,CZ,2008-11,-1244.929954989127,-615.2328933394024,-1860.162848328529
新兴市场,,,,2008-11,-10865.21813408955,-6248.506504498472,-17113.72463858802
爱沙尼亚,Estonia,EST,EE,2008-11,7.7666115,-47.363598,-39.5969865
匈牙利,Hungary,HUN,HU,2008-11,-669.5837685,-285.20016,-954.7839285
印度,India,IND,IN,2008-11,860.14615342232,-530.2295967822572,329.9165566400628
韩国,Korea (Republic of),KOR,KR,2008-11,-4753.3,-1510.0,-6263.3
拉脱维亚,Latvia,LVA,LV,2008-11,-257.18943,-2.54643,-259.73586
黎巴嫩,Lebanon,LBN,LB,2008-11,-68.72,27.99,-40.73
立陶宛,Lithuania,LTU,LT,2008-11,-43.798596,2.54643,-41.252166
墨西哥,Mexico,MEX,MX,2008-11,-1218.4,,
巴基斯坦,Pakistan,PAK,PK,2008-11,0.01,11.04238499999994,11.05238499999994
菲律宾,Philippines,PHL,PH,2008-11,-300.7270384707928,63.36365029778345,-237.3633881730093
波兰,Poland,POL,PL,2008-11,-102.0,-119.0,-221.0
罗马尼亚,Romania,ROU,RO,2008-11,-26.228229,-11.713578,-37.941807
塞尔维亚,Serbia,SRB,RS,2008-11,2.54643,-3.819645,-1.273215
斯洛伐克,Slovakia,SVK,SK,2008-11,175.194384,-0.1273215,175.0670625
斯洛文尼亚,Slovenia,SVN,SI,2008-11,-22.91787,8.912505,-14.005365
南非,South Africa,ZAF,ZA,2008-11,477.8927563499528,-381.7398623557953,96.15289399415752
泰国,Thailand,THA,TH,2008-11,221.3,-1222.41,-1001.11
土耳其,Türkiye,TUR,TR,2008-11,-820.0,-256.0,-1076.0
巴西,Brazil,BRA,BR,2008-10,-1808.449651529957,-6065.19324391554,-7873.642895445497
保加利亚,Bulgaria,BGR,BG,2008-10,1.7211644960922,-21.98334027120604,-20.26217577511384
智利,Chile,CHL,CL,2008-10,-150.203817626697,232.4887975556949,82.28497992899793
捷克,Czechia,CZE,CZ,2008-10,-1041.985143718376,-221.6600279900957,-1263.645171708472
新兴市场,,,,2008-10,-23711.15816382885,-20418.29093919103,-44129.44910301988
爱沙尼亚,Estonia,EST,EE,2008-10,31.3069043478267,-64.07923826087082,-32.77233391304412
匈牙利,Hungary,HUN,HU,2008-10,-3357.83201739137,-879.7906226087127,-4237.622640000082
印度,India,IND,IN,2008-10,-381.8889950776377,-3154.278550215289,-3536.167545292927
韩国,Korea (Republic of),KOR,KR,2008-10,-4686.2,-3966.6,-8652.8
拉脱维亚,Latvia,LVA,LV,2008-10,6.661043478261,-27.9763826086962,-21.3153391304352
黎巴嫩,Lebanon,LBN,LB,2008-10,77.71,32.13,109.84
立陶宛,Lithuania,LTU,LT,2008-10,39.43337739130512,0.0,39.43337739130512
墨西哥,Mexico,MEX,MX,2008-10,-2648.2,,
巴基斯坦,Pakistan,PAK,PK,2008-10,-14.6,13.62120399999993,-0.9787960000000648
菲律宾,Philippines,PHL,PH,2008-10,-407.6043884875471,-203.9413686305296,-611.5457571180767
波兰,Poland,POL,PL,2008-10,-3133.0,-914.0,-4047.0
罗马尼亚,Romania,ROU,RO,2008-10,-365.0251826087028,14.52107478260898,-350.5041078260938
塞尔维亚,Serbia,SRB,RS,2008-10,1.3322086956522,1.3322086956522,2.6644173913044
斯洛伐克,Slovakia,SVK,SK,2008-10,-32.10622956521802,-0.3996626086956599,-32.50589217391368
斯洛文尼亚,Slovenia,SVN,SI,2008-10,-51.95613913043579,-9.325460869565399,-61.28160000000119
南非,South Africa,ZAF,ZA,2008-10,-2108.201297102039,-2889.746326245785,-4997.947623347824
泰国,Thailand,THA,TH,2008-10,-256.07,-928.4100000000001,-1184.48
土耳其,Türkiye,TUR,TR,2008-10,-3426.0,-1365.0,-4791.0
巴西,Brazil,BRA,BR,2008-09,632.114173288533,-1877.034300219128,-1244.920126930595
保加利亚,Bulgaria,BGR,BG,2008-09,-143.2859183183281,-11.08200281508838,-154.3679211334164
智利,Chile,CHL,CL,2008-09,66.67533948680182,229.0372301462965,295.7125696330983
捷克,Czechia,CZE,CZ,2008-09,119.9859254046447,-252.9908515130192,-133.0049261083745
新兴市场,,,,2008-09,-4392.864892828692,-9411.640969887112,-13804.5058627158
爱沙尼亚,Estonia,EST,EE,2008-09,13.50733,-17.53079,-4.02346
匈牙利,Hungary,HUN,HU,2008-09,278.7683,-139.95893,138.80937
印度,India,IND,IN,2008-09,703.2383377045228,-1816.827065523941,-1113.588727819418
韩国,Korea (Republic of),KOR,KR,2008-09,-2882.0,-3126.5,-6008.5
拉脱维亚,Latvia,LVA,LV,2008-09,15.80645,0.0,15.80645
黎巴嫩,Lebanon,LBN,LB,2008-09,44.56,30.83,75.39
立陶宛,Lithuania,LTU,LT,2008-09,-46.700875,-9.914955,-56.61583
墨西哥,Mexico,MEX,MX,2008-09,-913.8,,
巴基斯坦,Pakistan,PAK,PK,2008-09,-0.6,6.022028000000034,5.422028000000035
菲律宾,Philippines,PHL,PH,2008-09,-359.6150252667453,-144.1855010273535,-503.8005262940988
波兰,Poland,POL,PL,2008-09,-1482.0,-500.0,-1982.0
罗马尼亚,Romania,ROU,RO,2008-09,53.45454,-2.730205,50.724335
塞尔维亚,Serbia,SRB,RS,2008-09,8.6217,-1.43695,7.184750000000001
斯洛伐克,Slovakia,SVK,SK,2008-09,-85.785915,-1.005865,-86.79178
斯洛文尼亚,Slovenia,SVN,SI,2008-09,27.30205,-15.80645,11.4956
南非,South Africa,ZAF,ZA,2008-09,-880.461305128121,-940.6563619348786,-1821.117667063
泰国,Thailand,THA,TH,2008-09,-12.65,-559.87,-572.52
土耳其,Türkiye,TUR,TR,2008-09,450.0,-260.0,190.0
巴西,Brazil,BRA,BR,2009-04,-391.6464192570025,638.8888,247.2423807429974
保加利亚,Bulgaria,BGR,BG,2009-04,-47.59455315217837,-0.4156175588614971,-48.01017071103987
智利,Chile,CHL,CL,2009-04,-850.095568238967,63.2055388169349,-786.8900294220321
捷克,Czechia,CZE,CZ,2009-04,494.7026068102303,56.52195338293995,551.2245601931702
新兴市场,,,,2009-04,5384.134887375979,5944.826417994732,11328.96130537071
爱沙尼亚,Estonia,EST,EE,2009-04,5.144216999999999,2.769963,7.91418
匈牙利,Hungary,HUN,HU,2009-04,-930.3118589999999,142.719046,-787.592813
印度,India,IND,IN,2009-04,497.4441641248146,1300.030562164044,1797.474726288858
韩国,Korea (Republic of),KOR,KR,2009-04,4460.7,2224.3,6685.0
拉脱维亚,Latvia,LVA,LV,2009-04,-18.46642,0.0,-18.46642
黎巴嫩,Lebanon,LBN,LB,2009-04,188.21,146.32,334.53
立陶宛,Lithuania,LTU,LT,2009-04,-42.340863,-0.9233209999999998,-43.264184
墨西哥,Mexico,MEX,MX,2009-04,-269.0,,
蒙古,Mongolia,MNG,MN,2009-04,0.0,0.20277,0.20277
巴基斯坦,Pakistan,PAK,PK,2009-04,-2.0,-33.08479400000044,-35.08479400000044
菲律宾,Philippines,PHL,PH,2009-04,-141.1478465885212,349.7264502230404,208.5786036345193
波兰,Poland,POL,PL,2009-04,1275.0,64.0,1339.0
罗马尼亚,Romania,ROU,RO,2009-04,1.31903,-15.696457,-14.377427
塞尔维亚,Serbia,SRB,RS,2009-04,1.31903,2.63806,3.95709
斯洛伐克,Slovakia,SVK,SK,2009-04,116.07464,-1.31903,114.75561
斯洛文尼亚,Slovenia,SVN,SI,2009-04,1323.514702,-0.659515,1322.855187
南非,South Africa,ZAF,ZA,2009-04,185.5200266776033,54.02200896663582,239.5420356442391
斯里兰卡,Sri Lanka,LKA,LK,2009-04,8.91,,
泰国,Thailand,THA,TH,2009-04,-208.12,110.58,-97.53999999999999
土耳其,Türkiye,TUR,TR,2009-04,-273.0,841.0,568.0
巴西,Brazil,BRA,BR,2009-08,2556.177552967093,3543.104,6099.281552967093
保加利亚,Bulgaria,BGR,BG,2009-08,5.703063476921007,2.74331888232877,8.446382359249776
智利,Chile,CHL,CL,2009-08,-110.8186326722521,-29.8967975959996,-140.7154302682517
捷克,Czechia,CZE,CZ,2009-08,454.7983310152989,-50.23643949930458,404.5618915159943
新兴市场,,,,2009-08,7532.798981480796,13157.51115445812,20690.31013593891
爱沙尼亚,Estonia,EST,EE,2009-08,-25.53972,2.8536,-22.68612
匈牙利,Hungary,HUN,HU,2009-08,-104.8698,418.62312,313.75332
印度,India,IND,IN,2009-08,-78.49384503982604,1014.316747698353,935.822902658527
韩国,Korea (Republic of),KOR,KR,2009-08,675.5,3716.8,4392.3
拉脱维亚,Latvia,LVA,LV,2009-08,8.5608,0.0,8.5608
黎巴嫩,Lebanon,LBN,LB,2009-08,266.95,64.18,331.13
立陶宛,Lithuania,LTU,LT,2009-08,-1.71216,-3.28164,-4.9938
墨西哥,Mexico,MEX,MX,2009-08,625.5,351.2,976.7
蒙古,Mongolia,MNG,MN,2009-08,0.729167,0.085633,0.8148
巴基斯坦,Pakistan,PAK,PK,2009-08,-0.03,65.30225300000006,65.27225300000006
菲律宾,Philippines,PHL,PH,2009-08,-218.9875801057562,-26.63919311295386,-245.6267732187101
波兰,Poland,POL,PL,2009-08,229.0,555.0,784.0
罗马尼亚,Romania,ROU,RO,2009-08,97.73580000000001,1.99752,99.73332
塞尔维亚,Serbia,SRB,RS,2009-08,-5.7072,4.2804,-1.4268
斯洛伐克,Slovakia,SVK,SK,2009-08,326.7372,0.0,326.7372
斯洛文尼亚,Slovenia,SVN,SI,2009-08,-21.68736,11.69976,-9.987600000000002
南非,South Africa,ZAF,ZA,2009-08,1207.183364839316,1636.168872085691,2843.352236925007
斯里兰卡,Sri Lanka,LKA,LK,2009-08,982.53,,
泰国,Thailand,THA,TH,2009-08,221.54,1316.21,1537.75
土耳其,Türkiye,TUR,TR,2009-08,442.0,563.0,1005.0
巴西,Brazil,BRA,BR,2009-12,-369.5740258928063,3450.766500000001,3081.192474107194
保加利亚,Bulgaria,BGR,BG,2009-12,25.22286927008421,-1.162276463225128,24.06059280685908
智利,Chile,CHL,CL,2009-12,21.78186673281757,-37.79347354814772,-16.01160681533015
捷克,Czechia,CZE,CZ,2009-12,1297.998766747016,18.21851000616627,1316.217276753182
新兴市场,,,,2009-12,-1364.5467501004,9093.496034244763,7728.949284144363
爱沙尼亚,Estonia,EST,EE,2009-12,-51.58597590909123,-26.3044636363638,-77.89043954545504
匈牙利,Hungary,HUN,HU,2009-12,-1524.489803636373,-201.5214186363649,-1726.011222272738
印度,India,IND,IN,2009-12,-326.4850954321258,2194.531417542359,1868.046322110233
韩国,Korea (Republic of),KOR,KR,2009-12,-1604.7,1621.0,16.29999999999995
拉脱维亚,Latvia,LVA,LV,2009-12,17.5363090909092,37.9953363636366,55.5316454545458
黎巴嫩,Lebanon,LBN,LB,2009-12,846.01,61.22,907.23
立陶宛,Lithuania,LTU,LT,2009-12,-103.7564954545461,9.93724181818188,-93.81925363636424
墨西哥,Mexico,MEX,MX,2009-12,614.8,-406.9,207.9
蒙古,Mongolia,MNG,MN,2009-12,0.73279,0.314346,1.047136
巴基斯坦,Pakistan,PAK,PK,2009-12,-31.6,-7.587166000000096,-39.1871660000001
菲律宾,Philippines,PHL,PH,2009-12,-99.70545952963198,29.66342983733286,-70.04202969229912
波兰,Poland,POL,PL,2009-12,392.0,112.0,504.0
罗马尼亚,Romania,ROU,RO,2009-12,58.01595590909128,-26.3044636363638,31.71149227272747
塞尔维亚,Serbia,SRB,RS,2009-12,0.0,1.4613590909091,1.4613590909091
斯洛伐克,Slovakia,SVK,SK,2009-12,-21.9203863636365,81.8361090909096,59.9157227272731
斯洛文尼亚,Slovenia,SVN,SI,2009-12,276.3430040909108,-9.06042636363642,267.2825777272744
南非,South Africa,ZAF,ZA,2009-12,288.9589302769821,215.4154727793698,504.374403056352
斯里兰卡,Sri Lanka,LKA,LK,2009-12,62.92,,
泰国,Thailand,THA,TH,2009-12,64.94999999999999,1336.77,1401.72
土耳其,Türkiye,TUR,TR,2009-12,-1198.0,639.0,-559.0
巴西,Brazil,BRA,BR,2009-02,-1309.110096216931,-342.6734000000004,-1651.783496216931
保加利亚,Bulgaria,BGR,BG,2009-02,0.7423708562478717,-5.817621807828278,-5.075250951580406
智利,Chile,CHL,CL,2009-02,102.143510632729,54.90322187640417,157.0467325091332
捷克,Czechia,CZE,CZ,2009-02,-189.9285746372578,-58.84731144153448,-248.7758860787923
新兴市场,,,,2009-02,-5800.318066517745,-1517.510865321608,-7317.828931839353
爱沙尼亚,Estonia,EST,EE,2009-02,-19.688438,-11.378383,-31.066821
匈牙利,Hungary,HUN,HU,2009-02,-2488.286161,-110.715502,-2599.001663
印度,India,IND,IN,2009-02,-139.6233539242931,-494.6296367722196,-634.2529906965127
韩国,Korea (Republic of),KOR,KR,2009-02,-158.5,-696.3,-854.8
拉脱维亚,Latvia,LVA,LV,2009-02,5.11388,3.83541,8.94929
黎巴嫩,Lebanon,LBN,LB,2009-02,182.55,35.21,217.76
立陶宛,Lithuania,LTU,LT,2009-02,-17.642886,-10.355607,-27.998493
墨西哥,Mexico,MEX,MX,2009-02,-809.0,,
蒙古,Mongolia,MNG,MN,2009-02,0.0,1.25039,1.25039
巴基斯坦,Pakistan,PAK,PK,2009-02,-500.7,-45.77643400000028,-546.4764340000003
菲律宾,Philippines,PHL,PH,2009-02,-251.3572008352681,27.60231941872579,-223.7548814165424
波兰,Poland,POL,PL,2009-02,482.0,-478.0,4.0
罗马尼亚,Romania,ROU,RO,2009-02,-3.324022,3.579716,0.2556939999999996
塞尔维亚,Serbia,SRB,RS,2009-02,-1.27847,-2.55694,-3.83541
斯洛伐克,Slovakia,SVK,SK,2009-02,-26.84787,0.0,-26.84787
斯洛文尼亚,Slovenia,SVN,SI,2009-02,924.7173509999999,-1.406317,923.311034
南非,South Africa,ZAF,ZA,2009-02,-383.9581063929726,452.0152304048452,68.05712401187253
斯里兰卡,Sri Lanka,LKA,LK,2009-02,1.5,,
泰国,Thailand,THA,TH,2009-02,64.16,493.55,557.71
土耳其,Türkiye,TUR,TR,2009-02,-1264.0,-331.0,-1595.0
巴西,Brazil,BRA,BR,2009-01,-1131.547574127278,-542.1960000000004,-1673.743574127279
保加利亚,Bulgaria,BGR,BG,2009-01,-59.92363742575485,-5.935655893987493,-65.85929331974235
智利,Chile,CHL,CL,2009-01,1051.440256536533,52.11041140122069,1103.550667937754
捷克,Czechia,CZE,CZ,2009-01,-103.0922814706599,195.1789627465303,92.08668127587048
新兴市场,,,,2009-01,3514.69836068084,-1825.147045106104,1689.551315574737
爱沙尼亚,Estonia,EST,EE,2009-01,-61.8245733333349,-9.66422666666691,-71.4888000000018
匈牙利,Hungary,HUN,HU,2009-01,1969.251666666716,3.04489333333341,1972.29656000005
印度,India,IND,IN,2009-01,164.2919453329459,-869.336402245987,-705.044456913041
